 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_11_FinalTH.tif,0.230,0,0,0,14.904,2.678,2.139,0.915,0.320,103.189,0.631,2.860,0.350,0.841,347,53
2,c_11_FinalTH.tif,0.199,0,0,0,15.548,3.034,2.178,0.982,0.258,93.634,0.527,3.808,0.263,0.846,364,60
3,c_11_FinalTH.tif,0.206,0,0,0,16.101,3.854,1.738,0.627,0.419,32.318,0.858,1.495,0.669,0.898,378,85
4,c_11_FinalTH.tif,0.876,0,0,0,15.348,4.962,7.684,1.834,0.608,69.577,0.186,3.018,0.331,0.432,360,86
5,c_11_FinalTH.tif,0.604,0,0,0,14.515,4.856,4.763,2.211,0.348,66.504,0.335,6.356,0.157,0.728,346,93
6,c_11_FinalTH.tif,0.165,0,0,0,16.654,4.661,1.743,0.757,0.277,83.754,0.681,2.735,0.366,0.897,390,101
7,c_11_FinalTH.tif,0.293,0,0,0,13.871,4.983,2.730,1.165,0.320,65.416,0.494,3.636,0.275,0.812,330,105
8,c_11_FinalTH.tif,0.523,0,0,0,16.785,5.902,4.097,1.291,0.516,132.276,0.391,2.505,0.399,0.641,389,123
9,c_11_FinalTH.tif,0.051,0,0,0,17.120,5.546,0.832,0.263,0.245,0.000,0.920,1.074,0.931,0.824,402,127
10,c_11_FinalTH.tif,0.382,0,0,0,13.556,6.434,3.205,1.439,0.338,74.064,0.467,4.258,0.235,0.818,322,135
11,c_11_FinalTH.tif,1.084,0,0,0,12.473,7.706,6.968,2.882,0.479,65.398,0.280,6.021,0.166,0.701,305,145
12,c_11_FinalTH.tif,0.185,0,0,0,15.712,6.444,1.558,0.518,0.454,33.730,0.955,1.142,0.875,0.923,368,146
13,c_11_FinalTH.tif,0.103,0,0,0,14.259,6.477,1.303,0.483,0.272,49.729,0.764,1.778,0.563,0.844,336,147
14,c_11_FinalTH.tif,0.103,0,0,0,16.290,6.811,1.438,0.609,0.216,64.126,0.627,2.820,0.355,0.857,383,154
15,c_11_FinalTH.tif,0.251,0,0,0,15.351,7.092,1.884,0.705,0.454,112.992,0.891,1.554,0.643,0.917,357,159
16,c_11_FinalTH.tif,0.159,0,0,0,14.355,7.051,1.448,0.476,0.426,136.319,0.954,1.120,0.893,0.898,336,160
17,c_11_FinalTH.tif,0.186,0,0,0,16.677,7.204,1.583,0.582,0.407,69.015,0.935,1.430,0.699,0.928,391,163
18,c_11_FinalTH.tif,0.653,0,0,0,16.914,7.969,4.925,2.149,0.387,56.072,0.338,5.554,0.180,0.686,409,165
19,c_11_FinalTH.tif,0.074,0,0,0,13.693,7.320,1.062,0.397,0.238,58.461,0.826,1.668,0.600,0.882,323,167
20,c_11_FinalTH.tif,0.239,0,0,0,14.241,7.936,2.054,0.840,0.362,69.125,0.711,2.318,0.431,0.895,336,177
21,c_11_FinalTH.tif,0.134,0,0,0,15.678,7.775,1.342,0.439,0.388,78.205,0.934,1.132,0.883,0.919,366,178
22,c_11_FinalTH.tif,0.080,0,0,0,15.091,7.860,1.172,0.496,0.204,106.721,0.728,2.429,0.412,0.863,353,179
23,c_11_FinalTH.tif,0.080,0,0,0,16.142,7.912,1.077,0.449,0.226,86.544,0.863,1.988,0.503,0.936,378,181
24,c_11_FinalTH.tif,0.961,0,0,0,15.017,9.108,6.323,1.519,0.805,33.521,0.302,1.886,0.530,0.607,360,194
25,c_11_FinalTH.tif,0.054,0,0,0,14.221,8.862,0.867,0.294,0.235,45.001,0.907,1.250,0.800,0.822,334,205
26,c_11_FinalTH.tif,0.089,0,0,0,13.395,9.143,1.122,0.424,0.266,40.461,0.885,1.591,0.628,0.883,315,211
27,c_11_FinalTH.tif,0.512,0,0,0,11.587,10.277,5.016,2.456,0.265,54.666,0.256,9.250,0.108,0.752,285,220
28,c_11_FinalTH.tif,0.521,0,0,0,15.592,10.297,4.043,1.882,0.352,59.153,0.401,5.339,0.187,0.818,375,223
29,c_11_FinalTH.tif,0.138,0,0,0,14.383,10.200,1.363,0.435,0.402,84.278,0.930,1.083,0.923,0.879,338,234
30,c_11_FinalTH.tif,0.852,0,0,0,15.888,11.761,5.683,2.685,0.404,85.343,0.332,6.643,0.151,0.800,377,245
