 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_03_FinalTH.tif,0.201,0,0,0,7.565,5.100,1.944,0.806,0.317,60.018,0.668,2.538,0.394,0.835,178,112
2,c_03_FinalTH.tif,0.463,0,0,0,8.213,6.145,3.647,1.639,0.360,154.013,0.438,4.553,0.220,0.783,181,135
3,c_03_FinalTH.tif,0.170,0,0,0,9.241,7.476,1.498,0.491,0.441,135.000,0.953,1.113,0.899,0.913,215,170
4,c_03_FinalTH.tif,1.748,0,0,0,11.222,10.392,15.453,3.512,0.634,125.313,0.092,5.542,0.180,0.484,229,192
5,c_03_FinalTH.tif,0.166,0,0,0,10.975,8.576,1.894,0.840,0.252,149.431,0.583,3.328,0.300,0.844,251,196
6,c_03_FinalTH.tif,1.151,0,0,0,12.558,10.331,9.631,4.381,0.334,141.175,0.156,13.098,0.076,0.651,252,210
7,c_03_FinalTH.tif,0.226,0,0,0,13.481,10.305,2.039,0.822,0.350,149.380,0.683,2.345,0.426,0.831,310,235
8,c_03_FinalTH.tif,0.100,0,0,0,13.106,11.311,1.494,0.709,0.179,132.825,0.561,3.971,0.252,0.815,303,260
9,c_03_FinalTH.tif,0.223,0,0,0,14.795,11.777,1.848,0.718,0.395,109.212,0.818,1.817,0.550,0.904,345,269
10,c_03_FinalTH.tif,0.145,0,0,0,16.838,12.052,1.402,0.490,0.376,24.922,0.925,1.302,0.768,0.930,394,279
11,c_03_FinalTH.tif,0.774,0,0,0,14.103,12.455,7.059,1.836,0.537,159.574,0.195,3.420,0.292,0.507,321,280
12,c_03_FinalTH.tif,0.346,0,0,0,15.523,12.448,2.975,1.297,0.339,168.245,0.491,3.824,0.262,0.840,351,287
13,c_03_FinalTH.tif,0.675,0,0,0,12.864,13.250,5.883,2.614,0.329,137.065,0.245,7.955,0.126,0.639,280,291
14,c_03_FinalTH.tif,0.166,0,0,0,17.719,12.692,1.919,0.759,0.279,152.764,0.568,2.720,0.368,0.757,413,292
15,c_03_FinalTH.tif,4.205,0,0,0,17.628,16.645,35.271,4.690,1.142,140.063,0.042,4.108,0.243,0.231,302,293
16,c_03_FinalTH.tif,2.900,0,0,0,18.527,14.649,23.090,3.037,1.216,126.728,0.068,2.498,0.400,0.280,365,299
17,c_03_FinalTH.tif,0.271,0,0,0,15.865,13.823,2.996,1.338,0.258,112.726,0.380,5.178,0.193,0.713,365,311
18,c_03_FinalTH.tif,0.076,0,0,0,12.245,13.552,0.952,0.330,0.293,165.381,1.000,1.128,0.886,0.894,286,315
19,c_03_FinalTH.tif,0.090,0,0,0,22.243,14.089,1.158,0.452,0.255,120.827,0.848,1.771,0.565,0.862,521,326
20,c_03_FinalTH.tif,1.008,0,0,0,21.294,14.659,5.981,2.301,0.558,161.869,0.354,4.127,0.242,0.654,478,334
21,c_03_FinalTH.tif,0.116,0,0,0,24.416,14.382,1.512,0.660,0.223,2.929,0.636,2.958,0.338,0.853,576,335
22,c_03_FinalTH.tif,0.286,0,0,0,14.314,14.694,2.691,1.156,0.315,141.645,0.496,3.670,0.272,0.767,327,336
23,c_03_FinalTH.tif,0.116,0,0,0,16.429,14.675,1.243,0.400,0.368,90.000,0.942,1.088,0.919,0.877,385,340
24,c_03_FinalTH.tif,0.128,0,0,0,17.734,15.043,1.483,0.602,0.272,124.705,0.734,2.217,0.451,0.845,414,347
25,c_03_FinalTH.tif,0.139,0,0,0,17.046,15.130,1.628,0.718,0.247,122.306,0.660,2.904,0.344,0.828,396,349
26,c_03_FinalTH.tif,0.308,0,0,0,20.146,15.362,2.500,0.908,0.431,115.430,0.619,2.107,0.475,0.789,469,352
27,c_03_FinalTH.tif,1.049,0,0,0,15.020,15.946,7.765,1.587,0.842,8.438,0.219,1.884,0.531,0.445,354,355
28,c_03_FinalTH.tif,0.128,0,0,0,13.920,15.339,1.508,0.647,0.253,154.657,0.710,2.558,0.391,0.866,322,356
29,c_03_FinalTH.tif,0.217,0,0,0,18.457,15.843,1.703,0.588,0.470,56.620,0.941,1.250,0.800,0.920,433,366
30,c_03_FinalTH.tif,0.148,0,0,0,15.064,16.274,1.413,0.473,0.399,149.303,0.934,1.185,0.844,0.906,353,377
31,c_03_FinalTH.tif,0.248,0,0,0,28.435,16.359,1.944,0.697,0.453,14.394,0.824,1.541,0.649,0.893,666,379
32,c_03_FinalTH.tif,0.147,0,0,0,25.016,16.786,1.388,0.452,0.412,108.351,0.956,1.097,0.912,0.895,587,389
33,c_03_FinalTH.tif,0.968,0,0,0,30.461,17.025,7.722,3.258,0.378,167.089,0.204,8.614,0.116,0.637,678,389
34,c_03_FinalTH.tif,1.180,0,0,0,16.594,18.396,9.056,2.470,0.608,119.897,0.181,4.061,0.246,0.440,369,390
35,c_03_FinalTH.tif,0.488,0,0,0,22.738,16.940,3.676,1.505,0.413,178.993,0.454,3.642,0.275,0.759,527,392
36,c_03_FinalTH.tif,0.125,0,0,0,21.170,17.480,1.268,0.427,0.372,114.586,0.976,1.149,0.870,0.902,496,406
37,c_03_FinalTH.tif,0.213,0,0,0,30.938,17.700,2.135,0.809,0.336,141.910,0.589,2.408,0.415,0.754,725,409
38,c_03_FinalTH.tif,1.285,0,0,0,23.000,18.900,10.483,1.538,1.064,138.783,0.147,1.446,0.692,0.379,518,412
39,c_03_FinalTH.tif,0.691,0,0,0,33.887,18.326,6.402,2.106,0.418,154.510,0.212,5.042,0.198,0.585,765,416
40,c_03_FinalTH.tif,0.190,0,0,0,20.849,18.192,2.093,0.879,0.275,91.953,0.545,3.197,0.313,0.795,488,417
41,c_03_FinalTH.tif,0.058,0,0,0,23.526,18.063,0.857,0.283,0.261,46.027,0.991,1.086,0.921,0.877,553,421
42,c_03_FinalTH.tif,0.147,0,0,0,16.848,18.224,1.377,0.476,0.392,12.108,0.971,1.212,0.825,0.926,393,424
43,c_03_FinalTH.tif,0.166,0,0,0,17.643,18.449,1.508,0.519,0.409,100.319,0.920,1.269,0.788,0.893,414,427
44,c_03_FinalTH.tif,0.172,0,0,0,34.091,18.998,1.919,0.626,0.350,67.255,0.587,1.789,0.559,0.760,802,439
45,c_03_FinalTH.tif,0.224,0,0,0,33.240,19.013,1.989,0.813,0.351,145.669,0.712,2.314,0.432,0.824,775,441
46,c_03_FinalTH.tif,0.262,0,0,0,32.451,19.375,2.104,0.854,0.391,79.838,0.745,2.183,0.458,0.912,762,446
47,c_03_FinalTH.tif,0.483,0,0,0,21.159,20.011,4.188,1.854,0.332,60.711,0.346,5.591,0.179,0.678,505,452
48,c_03_FinalTH.tif,0.221,0,0,0,33.030,19.803,2.415,0.959,0.293,118.813,0.476,3.274,0.305,0.720,773,455
49,c_03_FinalTH.tif,0.188,0,0,0,33.627,19.646,2.054,0.728,0.329,49.515,0.561,2.215,0.452,0.738,795,455
50,c_03_FinalTH.tif,0.434,0,0,0,34.374,19.999,3.973,0.815,0.678,113.257,0.346,1.202,0.832,0.634,807,456
51,c_03_FinalTH.tif,0.188,0,0,0,15.799,19.807,1.583,0.553,0.433,83.902,0.944,1.277,0.783,0.933,371,459
52,c_03_FinalTH.tif,0.089,0,0,0,34.971,19.753,1.097,0.368,0.307,52.944,0.925,1.201,0.833,0.867,822,460
53,c_03_FinalTH.tif,0.490,0,0,0,19.406,20.434,3.568,1.652,0.378,49.582,0.484,4.370,0.229,0.819,464,466
54,c_03_FinalTH.tif,0.130,0,0,0,32.804,20.280,1.423,0.576,0.288,120.764,0.808,2.004,0.499,0.867,768,471
55,c_03_FinalTH.tif,0.337,0,0,0,33.434,20.787,2.865,1.125,0.381,70.650,0.515,2.952,0.339,0.812,788,473
56,c_03_FinalTH.tif,0.109,0,0,0,21.419,20.542,1.232,0.456,0.303,84.036,0.898,1.507,0.664,0.909,503,477
57,c_03_FinalTH.tif,0.282,0,0,0,23.474,20.733,2.450,0.720,0.499,102.394,0.591,1.444,0.692,0.772,553,480
58,c_03_FinalTH.tif,0.080,0,0,0,34.720,20.690,1.002,0.343,0.295,168.795,0.996,1.163,0.860,0.898,814,483
59,c_03_FinalTH.tif,1.473,0,0,0,31.582,23.198,11.549,3.814,0.492,50.044,0.139,7.758,0.129,0.455,772,496
60,c_03_FinalTH.tif,0.076,0,0,0,23.868,21.559,1.027,0.385,0.251,105.852,0.906,1.535,0.652,0.903,560,502
61,c_03_FinalTH.tif,0.157,0,0,0,23.388,21.742,1.463,0.473,0.424,67.360,0.925,1.115,0.897,0.916,547,506
62,c_03_FinalTH.tif,0.159,0,0,0,22.758,21.996,1.533,0.568,0.357,102.513,0.851,1.590,0.629,0.889,534,510
63,c_03_FinalTH.tif,0.601,0,0,0,23.979,22.789,5.464,1.268,0.603,115.368,0.253,2.101,0.476,0.487,563,519
64,c_03_FinalTH.tif,0.148,0,0,0,21.297,22.884,1.413,0.489,0.386,90.000,0.934,1.268,0.789,0.901,500,532
65,c_03_FinalTH.tif,0.148,0,0,0,24.660,22.884,1.423,0.484,0.390,45.888,0.921,1.241,0.806,0.886,580,532
66,c_03_FinalTH.tif,0.090,0,0,0,21.620,23.674,1.087,0.391,0.294,16.771,0.962,1.328,0.753,0.909,507,553
67,c_03_FinalTH.tif,0.138,0,0,0,21.881,24.218,1.353,0.463,0.378,158.840,0.944,1.222,0.818,0.910,511,565
68,c_03_FinalTH.tif,0.253,0,0,0,21.475,24.704,2.520,1.155,0.279,129.131,0.501,4.137,0.242,0.843,495,570
69,c_03_FinalTH.tif,1.183,0,0,0,27.432,25.159,8.431,1.640,0.919,166.898,0.209,1.786,0.560,0.520,648,571
70,c_03_FinalTH.tif,0.051,0,0,0,25.436,24.473,0.832,0.354,0.182,165.290,0.920,1.943,0.515,0.848,595,573
71,c_03_FinalTH.tif,0.063,0,0,0,22.747,24.765,0.967,0.389,0.208,96.755,0.851,1.872,0.534,0.897,533,578
72,c_03_FinalTH.tif,0.076,0,0,0,25.262,24.865,1.122,0.454,0.213,150.988,0.758,2.131,0.469,0.824,590,581
73,c_03_FinalTH.tif,0.107,0,0,0,22.213,25.064,1.207,0.443,0.307,88.374,0.920,1.445,0.692,0.901,521,584
74,c_03_FinalTH.tif,0.183,0,0,0,22.593,25.579,1.799,0.717,0.325,34.364,0.710,2.207,0.453,0.878,532,596
75,c_03_FinalTH.tif,0.098,0,0,0,21.672,25.570,1.158,0.411,0.303,134.939,0.916,1.359,0.736,0.864,506,597
76,c_03_FinalTH.tif,0.449,0,0,0,24.447,25.899,3.375,1.309,0.437,168.726,0.495,2.998,0.334,0.754,559,600
77,c_03_FinalTH.tif,0.431,0,0,0,23.106,26.702,4.521,2.053,0.267,88.676,0.265,7.691,0.130,0.770,542,603
78,c_03_FinalTH.tif,1.918,0,0,0,21.802,28.248,16.321,2.930,0.833,83.686,0.090,3.517,0.284,0.285,495,616
79,c_03_FinalTH.tif,0.119,0,0,0,24.433,26.495,1.243,0.429,0.355,122.111,0.972,1.209,0.827,0.892,572,618
80,c_03_FinalTH.tif,0.501,0,0,0,24.124,27.143,3.462,1.515,0.421,128.197,0.525,3.596,0.278,0.809,558,623
81,c_03_FinalTH.tif,0.849,0,0,0,23.104,28.307,6.002,1.521,0.710,57.723,0.296,2.142,0.467,0.612,555,644
82,c_03_FinalTH.tif,0.100,0,0,0,20.478,28.873,1.218,0.438,0.289,52.788,0.843,1.514,0.660,0.846,482,674
83,c_03_FinalTH.tif,0.952,0,0,0,24.563,30.187,7.784,2.645,0.458,59.867,0.197,5.773,0.173,0.489,595,681
84,c_03_FinalTH.tif,0.494,0,0,0,22.861,29.732,3.751,1.163,0.541,149.576,0.441,2.149,0.465,0.672,523,691
85,c_03_FinalTH.tif,1.225,0,0,0,22.000,32.124,12.649,2.448,0.637,90.200,0.096,3.843,0.260,0.384,514,702
86,c_03_FinalTH.tif,0.103,0,0,0,22.458,30.746,1.813,0.815,0.161,70.830,0.394,5.060,0.198,0.735,530,713
87,c_03_FinalTH.tif,0.673,0,0,0,22.880,31.720,5.147,2.417,0.355,80.321,0.319,6.818,0.147,0.764,541,719
88,c_03_FinalTH.tif,0.081,0,0,0,21.165,30.865,1.037,0.355,0.292,98.548,0.951,1.214,0.824,0.865,497,721
89,c_03_FinalTH.tif,0.062,0,0,0,21.444,35.701,0.882,0.299,0.262,92.005,0.994,1.143,0.875,0.907,502,836
