 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_13_FinalTH.tif,0.078,0,0,0,4.903,0.977,1.012,0.337,0.294,132.907,0.954,1.146,0.873,0.851,114,19
2,c_13_FinalTH.tif,0.778,0,0,0,7.267,1.747,6.369,2.745,0.361,145.823,0.241,7.607,0.131,0.696,142,22
3,c_13_FinalTH.tif,0.402,0,0,0,4.185,1.781,2.475,0.913,0.560,150.513,0.824,1.629,0.614,0.904,92,34
4,c_13_FinalTH.tif,0.839,0,0,0,2.857,1.945,5.315,2.148,0.498,158.147,0.373,4.317,0.232,0.759,49,35
5,c_13_FinalTH.tif,0.119,0,0,0,4.983,1.931,1.388,0.512,0.297,63.203,0.779,1.722,0.581,0.852,116,40
6,c_13_FinalTH.tif,0.168,0,0,0,1.392,2.373,1.618,0.590,0.363,43.340,0.808,1.623,0.616,0.877,34,50
7,c_13_FinalTH.tif,0.382,0,0,0,2.338,3.088,3.116,1.053,0.462,137.377,0.494,2.281,0.438,0.739,49,59
8,c_13_FinalTH.tif,0.525,0,0,0,8.503,3.670,3.668,1.557,0.429,129.683,0.490,3.628,0.276,0.772,189,73
9,c_13_FinalTH.tif,0.438,0,0,0,1.652,4.220,3.191,1.372,0.406,109.506,0.540,3.376,0.296,0.819,35,85
10,c_13_FinalTH.tif,0.168,0,0,0,0.864,4.542,1.919,0.834,0.257,63.660,0.574,3.247,0.308,0.845,23,98
11,c_13_FinalTH.tif,1.162,0,0,0,1.891,6.912,8.469,2.845,0.520,105.838,0.204,5.475,0.183,0.526,34,123
12,c_13_FinalTH.tif,0.436,0,0,0,11.211,6.088,2.440,0.811,0.685,105.944,0.921,1.185,0.844,0.931,260,134
13,c_13_FinalTH.tif,0.264,0,0,0,1.037,7.100,2.929,0.856,0.393,80.787,0.387,2.181,0.459,0.670,20,157
14,c_13_FinalTH.tif,0.112,0,0,0,2.293,7.243,1.292,0.515,0.277,77.662,0.844,1.856,0.539,0.905,54,164
15,c_13_FinalTH.tif,0.080,0,0,0,10.848,7.139,1.037,0.370,0.274,50.100,0.930,1.349,0.742,0.871,254,164
16,c_13_FinalTH.tif,0.525,0,0,0,2.931,9.465,4.609,1.879,0.356,121.860,0.310,5.285,0.189,0.612,61,202
17,c_13_FinalTH.tif,0.309,0,0,0,3.295,9.163,2.545,1.092,0.361,123.068,0.600,3.030,0.330,0.872,72,205
18,c_13_FinalTH.tif,0.572,0,0,0,5.109,10.486,3.236,1.294,0.563,147.039,0.686,2.299,0.435,0.860,112,235
19,c_13_FinalTH.tif,1.198,0,0,0,8.074,11.277,8.416,1.452,1.051,87.918,0.212,1.382,0.724,0.521,192,237
20,c_13_FinalTH.tif,0.130,0,0,0,3.988,10.549,2.344,0.870,0.191,161.312,0.298,4.568,0.219,0.581,87,244
21,c_13_FinalTH.tif,0.092,0,0,0,9.357,10.558,1.122,0.369,0.318,61.172,0.921,1.159,0.863,0.872,219,244
22,c_13_FinalTH.tif,0.165,0,0,0,8.853,10.885,1.473,0.495,0.423,9.495,0.954,1.169,0.856,0.905,206,251
23,c_13_FinalTH.tif,0.197,0,0,0,4.953,11.613,3.106,1.396,0.180,115.037,0.257,7.765,0.129,0.671,108,259
24,c_13_FinalTH.tif,0.673,0,0,0,5.702,12.236,5.382,2.654,0.323,85.884,0.292,8.221,0.122,0.766,132,260
25,c_13_FinalTH.tif,1.247,0,0,0,6.336,13.241,8.713,3.272,0.485,78.321,0.206,6.744,0.148,0.608,157,275
26,c_13_FinalTH.tif,0.101,0,0,0,6.692,13.630,1.182,0.432,0.299,81.368,0.911,1.446,0.692,0.882,157,315
27,c_13_FinalTH.tif,0.127,0,0,0,5.705,15.665,1.317,0.432,0.373,169.859,0.917,1.158,0.864,0.903,133,364
28,c_13_FinalTH.tif,0.394,0,0,0,5.785,16.839,4.176,1.797,0.279,80.104,0.284,6.432,0.155,0.699,141,373
