 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_17_FinalTH.tif,0.574,0,0,0,17.478,1.716,3.882,1.599,0.457,90.189,0.478,3.503,0.285,0.778,410,20
2,c_17_FinalTH.tif,0.052,0,0,0,14.467,2.565,0.882,0.368,0.181,16.513,0.848,2.028,0.493,0.866,339,58
3,c_17_FinalTH.tif,0.170,0,0,0,16.142,3.292,1.543,0.543,0.399,119.599,0.897,1.360,0.735,0.887,376,71
4,c_17_FinalTH.tif,1.114,0,0,0,18.242,5.588,7.662,3.378,0.420,101.467,0.239,8.043,0.124,0.679,420,95
5,c_17_FinalTH.tif,0.089,0,0,0,18.379,7.800,1.097,0.375,0.301,44.812,0.925,1.245,0.803,0.860,433,179
6,c_17_FinalTH.tif,2.354,0,0,0,8.773,10.789,18.681,3.857,0.777,48.822,0.085,4.963,0.201,0.327,256,181
7,c_17_FinalTH.tif,0.107,0,0,0,9.303,9.189,1.292,0.503,0.270,74.251,0.803,1.863,0.537,0.887,218,210
8,c_17_FinalTH.tif,0.733,0,0,0,11.196,10.114,5.425,1.634,0.571,139.785,0.313,2.860,0.350,0.574,250,216
9,c_17_FinalTH.tif,0.145,0,0,0,10.243,10.084,1.689,0.704,0.262,125.938,0.638,2.689,0.372,0.812,235,230
10,c_17_FinalTH.tif,0.078,0,0,0,18.373,9.968,1.062,0.381,0.260,70.819,0.867,1.467,0.682,0.860,431,230
11,c_17_FinalTH.tif,0.172,0,0,0,8.658,10.427,1.533,0.567,0.386,52.236,0.919,1.469,0.681,0.913,204,239
12,c_17_FinalTH.tif,1.943,0,0,0,13.780,11.373,14.053,3.495,0.708,176.147,0.124,4.937,0.203,0.444,292,247
13,c_17_FinalTH.tif,0.188,0,0,0,10.245,10.967,1.583,0.548,0.438,63.862,0.944,1.252,0.799,0.937,238,252
14,c_17_FinalTH.tif,0.076,0,0,0,11.074,11.273,1.002,0.334,0.289,57.342,0.951,1.155,0.866,0.884,260,261
15,c_17_FinalTH.tif,0.130,0,0,0,9.984,11.459,1.463,0.569,0.291,119.336,0.765,1.955,0.512,0.883,230,264
16,c_17_FinalTH.tif,0.662,0,0,0,8.968,12.322,4.854,1.806,0.467,121.831,0.353,3.869,0.258,0.638,202,268
17,c_17_FinalTH.tif,0.089,0,0,0,10.496,11.639,1.087,0.365,0.309,178.746,0.943,1.179,0.848,0.899,245,270
18,c_17_FinalTH.tif,0.154,0,0,0,11.357,11.960,1.678,0.639,0.306,90.047,0.686,2.086,0.479,0.842,266,273
19,c_17_FinalTH.tif,0.179,0,0,0,15.503,12.170,1.608,0.610,0.374,81.578,0.871,1.629,0.614,0.917,363,279
20,c_17_FinalTH.tif,2.623,0,0,0,10.240,14.903,18.177,2.844,1.175,65.744,0.100,2.421,0.413,0.287,242,280
21,c_17_FinalTH.tif,0.139,0,0,0,12.606,12.281,1.388,0.518,0.342,41.645,0.909,1.513,0.661,0.906,295,284
22,c_17_FinalTH.tif,0.213,0,0,0,14.688,12.470,2.570,0.977,0.278,150.655,0.406,3.513,0.285,0.629,340,287
23,c_17_FinalTH.tif,0.311,0,0,0,7.979,12.537,2.404,0.938,0.422,179.088,0.676,2.220,0.451,0.851,180,289
24,c_17_FinalTH.tif,0.472,0,0,0,12.742,13.293,3.637,1.173,0.513,50.323,0.449,2.289,0.437,0.685,309,300
25,c_17_FinalTH.tif,0.194,0,0,0,13.920,13.096,2.043,0.862,0.286,8.089,0.583,3.012,0.332,0.839,326,304
26,c_17_FinalTH.tif,0.284,0,0,0,13.597,13.736,3.286,1.014,0.357,170.600,0.331,2.844,0.352,0.559,306,315
27,c_17_FinalTH.tif,0.103,0,0,0,7.421,13.864,1.147,0.382,0.343,21.196,0.985,1.114,0.898,0.912,172,322
28,c_17_FinalTH.tif,0.255,0,0,0,8.897,14.017,1.894,0.703,0.462,50.392,0.894,1.522,0.657,0.910,210,322
29,c_17_FinalTH.tif,0.575,0,0,0,5.476,14.346,4.485,2.071,0.354,35.097,0.359,5.857,0.171,0.780,142,323
30,c_17_FinalTH.tif,0.371,0,0,0,12.609,14.337,2.715,1.054,0.448,29.576,0.632,2.352,0.425,0.804,303,328
31,c_17_FinalTH.tif,0.204,0,0,0,10.508,14.359,1.848,0.745,0.349,116.735,0.752,2.132,0.469,0.900,243,329
32,c_17_FinalTH.tif,0.555,0,0,0,9.338,14.760,4.338,1.305,0.542,32.455,0.371,2.407,0.415,0.640,224,332
33,c_17_FinalTH.tif,0.092,0,0,0,13.955,14.627,1.268,0.509,0.231,69.822,0.722,2.205,0.454,0.843,329,338
34,c_17_FinalTH.tif,0.212,0,0,0,8.275,15.265,2.043,0.882,0.306,71.207,0.637,2.884,0.347,0.873,195,349
35,c_17_FinalTH.tif,0.134,0,0,0,5.117,15.152,1.473,0.586,0.291,34.854,0.776,2.013,0.497,0.865,122,351
36,c_17_FinalTH.tif,0.074,0,0,0,13.820,15.260,1.002,0.375,0.252,76.930,0.928,1.489,0.672,0.891,325,354
37,c_17_FinalTH.tif,0.402,0,0,0,5.252,15.828,3.572,1.112,0.460,33.403,0.396,2.416,0.414,0.671,133,362
