 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_26_FinalTH.tif,0.868,0,0,0,9.946,3.209,6.937,2.135,0.518,93.996,0.227,4.124,0.242,0.538,226,44
2,c_26_FinalTH.tif,0.062,0,0,0,9.889,5.147,0.927,0.326,0.240,127.982,0.899,1.361,0.735,0.829,231,117
3,c_26_FinalTH.tif,0.150,0,0,0,12.039,5.879,1.543,0.614,0.311,31.367,0.792,1.975,0.506,0.883,285,133
4,c_26_FinalTH.tif,0.427,0,0,0,11.608,6.974,4.234,1.798,0.302,37.744,0.299,5.948,0.168,0.690,288,152
5,c_26_FinalTH.tif,0.090,0,0,0,8.305,6.905,1.097,0.379,0.304,50.489,0.944,1.245,0.803,0.870,195,158
6,c_26_FinalTH.tif,0.083,0,0,0,12.548,7.167,1.072,0.354,0.300,57.614,0.909,1.180,0.848,0.836,295,164
7,c_26_FinalTH.tif,0.118,0,0,0,9.706,7.373,1.278,0.462,0.324,41.453,0.905,1.425,0.702,0.872,229,168
8,c_26_FinalTH.tif,0.143,0,0,0,9.285,8.373,1.388,0.504,0.361,51.475,0.933,1.394,0.717,0.908,219,191
9,c_26_FinalTH.tif,0.237,0,0,0,6.575,8.539,2.093,0.904,0.334,5.868,0.680,2.711,0.369,0.923,152,197
10,c_26_FinalTH.tif,0.165,0,0,0,8.447,8.830,1.448,0.516,0.406,45.002,0.987,1.270,0.787,0.919,198,202
11,c_26_FinalTH.tif,0.109,0,0,0,11.241,9.346,1.377,0.553,0.250,19.960,0.719,2.209,0.453,0.851,268,215
12,c_26_FinalTH.tif,0.355,0,0,0,7.649,9.451,3.220,1.438,0.314,6.591,0.430,4.581,0.218,0.789,192,217
13,c_26_FinalTH.tif,0.762,0,0,0,4.620,10.081,4.929,1.873,0.518,28.267,0.394,3.618,0.276,0.681,125,219
14,c_26_FinalTH.tif,0.224,0,0,0,8.618,9.882,1.763,0.614,0.465,13.075,0.907,1.319,0.758,0.915,200,227
15,c_26_FinalTH.tif,0.098,0,0,0,7.087,10.042,1.122,0.409,0.304,35.543,0.975,1.347,0.742,0.900,166,232
16,c_26_FinalTH.tif,0.109,0,0,0,5.907,10.151,1.172,0.401,0.344,66.846,0.993,1.166,0.858,0.930,138,234
17,c_26_FinalTH.tif,0.199,0,0,0,6.389,10.331,1.643,0.588,0.431,81.528,0.926,1.364,0.733,0.921,149,236
18,c_26_FinalTH.tif,0.375,0,0,0,5.812,10.859,2.931,1.201,0.397,127.084,0.548,3.027,0.330,0.847,126,242
19,c_26_FinalTH.tif,0.686,0,0,0,2.819,10.824,6.606,2.756,0.317,166.154,0.197,8.697,0.115,0.573,35,243
20,c_26_FinalTH.tif,0.181,0,0,0,8.022,10.649,1.548,0.484,0.476,142.040,0.949,1.016,0.984,0.930,186,245
21,c_26_FinalTH.tif,0.147,0,0,0,7.255,10.764,1.523,0.597,0.312,177.515,0.794,1.912,0.523,0.890,167,249
22,c_26_FinalTH.tif,0.083,0,0,0,10.683,10.744,1.037,0.379,0.280,159.794,0.972,1.355,0.738,0.885,249,249
23,c_26_FinalTH.tif,0.127,0,0,0,16.801,10.825,1.292,0.420,0.384,0.000,0.953,1.092,0.916,0.897,393,250
24,c_26_FinalTH.tif,0.071,0,0,0,10.023,11.042,0.967,0.318,0.282,70.342,0.949,1.128,0.887,0.897,234,256
25,c_26_FinalTH.tif,0.300,0,0,0,6.689,11.654,2.654,1.196,0.320,93.082,0.536,3.743,0.267,0.902,155,260
26,c_26_FinalTH.tif,0.639,0,0,0,16.511,11.742,4.273,1.915,0.425,32.274,0.439,4.511,0.222,0.808,403,262
27,c_26_FinalTH.tif,4.728,0,0,0,8.313,12.281,31.499,5.615,1.072,179.825,0.060,5.238,0.191,0.312,278,267
28,c_26_FinalTH.tif,0.118,0,0,0,14.326,12.058,1.608,0.633,0.237,93.841,0.572,2.674,0.374,0.756,334,276
29,c_26_FinalTH.tif,0.353,0,0,0,12.837,12.357,3.556,1.499,0.300,175.552,0.351,5.003,0.200,0.736,285,285
30,c_26_FinalTH.tif,0.183,0,0,0,20.517,12.392,2.124,0.944,0.246,28.360,0.509,3.834,0.261,0.786,487,285
31,c_26_FinalTH.tif,0.071,0,0,0,4.334,12.598,0.967,0.386,0.233,155.440,0.949,1.662,0.602,0.929,98,293
32,c_26_FinalTH.tif,0.950,0,0,0,15.475,13.031,5.489,2.154,0.561,176.274,0.396,3.837,0.261,0.740,338,296
33,c_26_FinalTH.tif,0.175,0,0,0,1.578,12.853,1.994,0.847,0.264,173.016,0.555,3.211,0.311,0.798,30,298
34,c_26_FinalTH.tif,0.128,0,0,0,3.776,12.936,1.292,0.428,0.382,74.388,0.966,1.119,0.894,0.916,88,299
