 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_31_FinalTH.tif,0.107,0,0,0,8.142,1.715,1.232,0.501,0.271,161.446,0.883,1.847,0.541,0.915,186,37
2,c_31_FinalTH.tif,0.271,0,0,0,6.383,2.284,2.680,1.066,0.324,128.194,0.475,3.290,0.304,0.714,145,42
3,c_31_FinalTH.tif,0.112,0,0,0,7.025,2.212,1.207,0.422,0.338,0.000,0.967,1.248,0.801,0.899,163,48
4,c_31_FinalTH.tif,1.095,0,0,0,8.898,2.878,11.005,2.032,0.686,5.052,0.114,2.963,0.338,0.410,210,54
5,c_31_FinalTH.tif,0.393,0,0,0,4.990,3.208,4.408,1.550,0.323,39.243,0.254,4.805,0.208,0.549,132,64
6,c_31_FinalTH.tif,0.461,0,0,0,6.656,3.735,4.242,1.274,0.461,73.618,0.322,2.762,0.362,0.610,155,71
7,c_31_FinalTH.tif,0.186,0,0,0,8.006,3.505,1.718,0.673,0.352,89.276,0.794,1.911,0.523,0.924,186,75
8,c_31_FinalTH.tif,0.065,0,0,0,10.946,3.363,0.977,0.413,0.201,159.111,0.857,2.056,0.486,0.857,254,76
9,c_31_FinalTH.tif,0.398,0,0,0,10.042,3.721,3.637,1.334,0.380,153.905,0.378,3.513,0.285,0.677,225,78
10,c_31_FinalTH.tif,0.201,0,0,0,7.562,4.059,2.199,0.868,0.295,121.976,0.522,2.946,0.339,0.725,173,85
11,c_31_FinalTH.tif,1.442,0,0,0,6.208,5.219,12.032,1.629,1.127,107.152,0.125,1.446,0.692,0.370,139,90
12,c_31_FinalTH.tif,0.232,0,0,0,9.004,4.140,2.379,0.953,0.310,149.710,0.514,3.077,0.325,0.719,203,90
13,c_31_FinalTH.tif,0.062,0,0,0,9.847,4.168,0.882,0.314,0.250,0.000,0.994,1.256,0.796,0.895,230,95
14,c_31_FinalTH.tif,0.338,0,0,0,11.306,4.485,2.850,1.179,0.365,158.630,0.523,3.228,0.310,0.786,257,98
15,c_31_FinalTH.tif,0.051,0,0,0,8.613,4.466,0.927,0.394,0.164,122.109,0.740,2.408,0.415,0.800,200,101
16,c_31_FinalTH.tif,0.925,0,0,0,9.335,4.852,7.564,2.234,0.527,5.412,0.203,4.241,0.236,0.493,188,105
17,c_31_FinalTH.tif,0.630,0,0,0,13.243,5.270,6.974,1.593,0.503,142.624,0.163,3.164,0.316,0.428,315,110
18,c_31_FinalTH.tif,0.329,0,0,0,11.303,5.064,2.685,1.171,0.358,165.694,0.574,3.271,0.306,0.894,256,113
19,c_31_FinalTH.tif,0.608,0,0,0,4.900,5.784,4.328,1.733,0.447,71.608,0.408,3.880,0.258,0.733,117,115
