 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,4,2,2,4,78,1.025,2,0,1.562
2,1,0,2,0,17,0.977,0,0,0.977
3,1,0,2,0,19,0.992,0,0,0.992
4,6,3,3,5,154,1.357,3,0,2.819
5,1,0,2,0,13,0.631,0,0,0.631
6,1,0,2,0,0,0.060,0,0,0.060
7,1,0,2,0,2,0.128,0,0,0.128
8,7,4,2,4,179,1.300,4,0,2.900
9,1,0,2,0,3,0.205,0,0,0.205
10,1,0,2,0,14,0.832,0,0,0.832
11,1,0,2,0,13,0.684,0,0,0.684
12,1,0,2,0,32,1.615,0,0,1.615
13,6,3,3,5,67,0.634,3,0,1.179
14,1,0,2,0,4,0.248,0,0,0.248
15,1,0,2,0,1,0.103,0,0,0.103
16,3,1,3,3,85,1.464,1,0,2.370
17,1,0,2,0,1,0.103,0,0,0.103
18,0,0,1,0,0,0.000,0,0,0.000
19,1,0,2,0,12,0.623,0,0,0.623
20,1,0,2,0,11,0.581,0,0,0.581
21,1,0,2,0,2,0.180,0,0,0.180
22,1,0,2,0,1,0.103,0,0,0.103
23,1,0,2,0,14,0.797,0,0,0.797
24,1,0,2,0,40,2.167,0,0,2.167
25,1,0,2,0,7,0.446,0,0,0.446
26,8,4,4,8,122,0.860,4,0,2.159
27,1,0,2,0,2,0.128,0,0,0.128
28,1,0,2,0,12,0.641,0,0,0.641
29,1,0,2,0,0,0.043,0,0,0.043
30,0,0,1,0,0,0.000,0,0,0.000
31,5,2,4,2,181,1.811,2,0,3.764
32,1,0,2,0,16,0.917,0,0,0.917
33,1,0,2,0,0,0.043,0,0,0.043
34,1,0,2,0,7,0.358,0,0,0.358
35,1,0,2,0,6,0.333,0,0,0.333
36,2,1,1,1,50,1.261,1,0,1.828
37,1,0,2,0,15,0.804,0,0,0.804
38,1,0,2,0,0,0.060,0,0,0.060
39,0,0,1,0,0,0.000,0,0,0.000
40,1,0,2,0,4,0.266,0,0,0.266
41,33,20,6,40,557,0.930,20,0,2.287
42,1,0,2,0,0,0.043,0,0,0.043
43,1,0,2,0,7,0.428,0,0,0.428
44,1,0,2,0,1,0.120,0,0,0.120
45,1,0,2,0,85,4.486,0,0,4.486
46,1,0,2,0,7,0.428,0,0,0.428
47,0,0,1,0,0,0.000,0,0,0.000
48,0,0,1,0,0,0.000,0,0,0.000
49,1,0,2,0,2,0.145,0,0,0.145
50,1,0,2,0,2,0.163,0,0,0.163
51,1,0,2,0,1,0.085,0,0,0.085
52,1,0,2,0,7,0.393,0,0,0.393
53,1,0,2,0,0,0.043,0,0,0.043
54,31,18,7,35,603,1.037,17,1,2.805
55,4,2,2,4,60,0.821,2,0,1.470
56,1,0,2,0,0,0.060,0,0,0.060
57,1,0,2,0,2,0.163,0,0,0.163
58,6,3,3,9,101,0.951,3,0,2.026
59,1,0,2,0,1,0.120,0,0,0.120
60,1,0,2,0,1,0.085,0,0,0.085
61,1,0,2,0,6,0.421,0,0,0.421
62,1,0,2,0,5,0.290,0,0,0.290
63,1,0,2,0,9,0.496,0,0,0.496
64,1,0,2,0,0,0.043,0,0,0.043
65,1,0,2,0,17,0.924,0,0,0.924
66,1,0,2,0,13,0.684,0,0,0.684
67,1,0,2,0,0,0.043,0,0,0.043
