 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,19,0.886,0,0,0.886
2,1,0,2,0,2,0.163,0,0,0.163
3,1,0,2,0,7,0.393,0,0,0.393
4,13,7,5,7,319,1.281,7,0,5.963
5,1,0,2,0,7,0.428,0,0,0.428
6,1,0,2,0,75,3.532,0,0,3.532
7,3,1,3,1,97,1.565,1,0,2.916
8,15,8,6,16,415,1.434,8,0,4.212
9,24,13,9,25,398,0.893,13,0,3.623
10,1,0,2,0,47,2.183,0,0,2.183
11,7,3,5,5,155,1.132,3,0,3.918
12,1,0,2,0,0,0.043,0,0,0.043
13,1,0,2,0,0,0.043,0,0,0.043
14,18,10,6,12,311,0.894,10,0,3.422
15,1,0,2,0,8,0.453,0,0,0.453
16,1,0,2,0,15,0.698,0,0,0.698
17,1,0,2,0,12,0.553,0,0,0.553
18,1,0,2,0,42,2.111,0,0,2.111
19,1,0,2,0,0,0.060,0,0,0.060
20,1,0,2,0,3,0.170,0,0,0.170
21,16,9,5,15,492,1.531,9,0,3.795
22,0,0,1,0,0,0.000,0,0,0.000
23,1,0,2,0,0,0.060,0,0,0.060
24,1,0,2,0,18,0.861,0,0,0.861
25,1,0,2,0,14,0.779,0,0,0.779
26,1,0,2,0,0,0.060,0,0,0.060
27,1,0,2,0,0,0.043,0,0,0.043
