 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_29_largestArea.tif,4.190,23.455,3.583,1.489,6.152,0.096,2.407,0.416,0.424,669,75
2,6X_29_largestArea.tif,0.203,2.079,0.924,0.279,163.535,0.589,3.310,0.302,0.852,724,75
3,6X_29_largestArea.tif,0.123,1.268,0.438,0.357,144.975,0.962,1.227,0.815,0.913,646,92
4,6X_29_largestArea.tif,0.141,1.353,0.453,0.397,152.257,0.969,1.143,0.875,0.912,349,93
5,6X_29_largestArea.tif,1.462,8.742,1.864,0.998,4.500,0.240,1.868,0.535,0.545,320,95
6,6X_29_largestArea.tif,2.073,11.850,3.713,0.711,160.038,0.186,5.221,0.192,0.594,756,96
7,6X_29_largestArea.tif,3.510,18.655,4.682,0.955,2.395,0.127,4.905,0.204,0.482,408,104
8,6X_29_largestArea.tif,0.447,3.176,1.129,0.504,150.722,0.557,2.242,0.446,0.769,262,105
9,6X_29_largestArea.tif,0.213,2.489,1.026,0.265,154.823,0.433,3.869,0.258,0.717,799,105
10,6X_29_largestArea.tif,0.393,2.620,1.054,0.474,148.644,0.719,2.222,0.450,0.902,507,113
11,6X_29_largestArea.tif,17.009,56.952,5.875,3.686,34.857,0.066,1.594,0.627,0.534,211,122
12,6X_29_largestArea.tif,1.120,7.047,1.821,0.783,0.750,0.283,2.325,0.430,0.605,572,130
13,6X_29_largestArea.tif,0.033,0.651,0.211,0.196,45.000,0.965,1.076,0.930,0.857,347,132
14,6X_29_largestArea.tif,9.079,39.404,5.992,1.929,158.405,0.073,3.106,0.322,0.362,446,132
15,6X_29_largestArea.tif,0.107,1.182,0.414,0.328,45.001,0.959,1.262,0.793,0.894,400,136
16,6X_29_largestArea.tif,1.044,6.481,2.197,0.605,169.522,0.312,3.630,0.275,0.690,843,139
17,6X_29_largestArea.tif,1.871,9.952,3.459,0.689,12.264,0.237,5.024,0.199,0.626,365,146
18,6X_29_largestArea.tif,0.364,2.259,0.789,0.587,14.411,0.895,1.344,0.744,0.931,257,148
19,6X_29_largestArea.tif,0.132,1.413,0.467,0.360,71.943,0.832,1.298,0.771,0.880,664,148
