 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_50_largestArea.tif,2.613,12.936,3.786,0.879,31.056,0.196,4.310,0.232,0.632,803,49
2,6X_50_largestArea.tif,0.159,1.438,0.474,0.428,67.334,0.968,1.107,0.903,0.917,485,84
3,6X_50_largestArea.tif,3.353,22.395,2.401,1.778,27.082,0.084,1.350,0.741,0.346,710,114
4,6X_50_largestArea.tif,1.511,6.591,1.799,1.069,121.963,0.437,1.683,0.594,0.737,440,130
5,6X_50_largestArea.tif,1.024,5.875,1.998,0.653,175.473,0.373,3.061,0.327,0.679,542,134
6,6X_50_largestArea.tif,0.662,4.352,1.812,0.465,83.879,0.439,3.896,0.257,0.766,490,143
7,6X_50_largestArea.tif,0.237,2.189,0.918,0.329,81.380,0.622,2.795,0.358,0.873,517,149
8,6X_50_largestArea.tif,0.107,1.243,0.461,0.295,47.646,0.869,1.561,0.641,0.881,659,159
9,6X_50_largestArea.tif,0.206,1.728,0.628,0.418,84.406,0.868,1.504,0.665,0.908,528,167
10,6X_50_largestArea.tif,26.880,129.207,11.229,3.048,15.900,0.020,3.684,0.271,0.311,560,171
11,6X_50_largestArea.tif,0.125,1.292,0.414,0.384,143.795,0.939,1.079,0.926,0.908,641,173
12,6X_50_largestArea.tif,0.550,3.913,1.712,0.409,31.119,0.452,4.184,0.239,0.777,541,177
13,6X_50_largestArea.tif,0.597,4.097,1.754,0.433,71.759,0.447,4.049,0.247,0.761,598,219
14,6X_50_largestArea.tif,0.150,1.533,0.581,0.329,154.117,0.803,1.763,0.567,0.874,637,222
15,6X_50_largestArea.tif,0.123,1.292,0.456,0.344,165.818,0.926,1.326,0.754,0.901,647,237
16,6X_50_largestArea.tif,0.320,2.174,0.798,0.511,117.170,0.851,1.563,0.640,0.915,405,241
17,6X_50_largestArea.tif,2.591,12.060,4.341,0.760,11.265,0.224,5.712,0.175,0.593,368,249
18,6X_50_largestArea.tif,1.987,8.271,2.807,0.901,61.620,0.365,3.115,0.321,0.627,617,282
19,6X_50_largestArea.tif,0.628,3.106,1.179,0.678,14.110,0.818,1.738,0.575,0.940,302,288
20,6X_50_largestArea.tif,0.255,1.813,0.578,0.562,35.607,0.975,1.028,0.973,0.940,567,313
21,6X_50_largestArea.tif,0.413,2.965,1.302,0.403,6.269,0.590,3.230,0.310,0.877,512,314
22,6X_50_largestArea.tif,0.422,3.506,1.525,0.352,161.794,0.431,4.335,0.231,0.795,445,325
23,6X_50_largestArea.tif,0.228,2.996,1.330,0.218,23.734,0.319,6.091,0.164,0.733,506,333
24,6X_50_largestArea.tif,0.346,2.645,1.035,0.425,33.577,0.621,2.435,0.411,0.857,364,340
25,6X_50_largestArea.tif,1.759,7.502,2.833,0.791,1.890,0.393,3.583,0.279,0.804,448,345
26,6X_50_largestArea.tif,0.327,2.911,0.909,0.459,43.466,0.486,1.982,0.505,0.778,571,352
27,6X_50_largestArea.tif,0.027,0.591,0.211,0.164,51.264,0.976,1.287,0.777,0.857,512,362
28,6X_50_largestArea.tif,0.161,1.508,0.454,0.452,170.398,0.890,1.005,0.995,0.886,529,369
29,6X_50_largestArea.tif,0.121,1.473,0.533,0.290,73.298,0.702,1.839,0.544,0.838,553,372
