 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_17_largestArea.tif,5.222,23.777,6.124,1.086,65.720,0.116,5.641,0.177,0.546,943,61
2,6X_17_largestArea.tif,2.171,12.765,3.040,0.909,54.318,0.167,3.343,0.299,0.543,911,192
3,6X_17_largestArea.tif,0.237,2.019,0.845,0.357,8.643,0.731,2.369,0.422,0.876,814,274
4,6X_17_largestArea.tif,1.503,5.591,2.017,0.949,111.823,0.604,2.125,0.471,0.854,121,278
5,6X_17_largestArea.tif,0.601,4.153,1.123,0.681,123.083,0.438,1.649,0.607,0.657,812,288
6,6X_17_largestArea.tif,0.047,0.882,0.337,0.178,93.881,0.760,1.895,0.528,0.800,860,296
7,6X_17_largestArea.tif,6.090,20.681,4.932,1.572,51.721,0.179,3.137,0.319,0.570,786,303
8,6X_17_largestArea.tif,7.454,31.590,7.875,1.205,162.580,0.094,6.533,0.153,0.324,108,309
9,6X_17_largestArea.tif,0.127,1.303,0.457,0.353,48.747,0.938,1.293,0.774,0.886,805,316
10,6X_17_largestArea.tif,1.889,12.833,4.490,0.536,159.884,0.144,8.384,0.119,0.523,192,325
11,6X_17_largestArea.tif,0.147,1.353,0.455,0.410,143.834,1.000,1.111,0.900,0.926,879,328
12,6X_17_largestArea.tif,0.356,2.560,1.037,0.438,25.462,0.683,2.370,0.422,0.862,771,339
13,6X_17_largestArea.tif,0.445,2.825,1.078,0.526,25.130,0.701,2.050,0.488,0.857,665,343
14,6X_17_largestArea.tif,0.119,1.268,0.437,0.348,56.452,0.934,1.255,0.797,0.892,688,345
15,6X_17_largestArea.tif,9.077,29.772,7.095,1.629,122.554,0.129,4.355,0.230,0.329,826,345
16,6X_17_largestArea.tif,0.022,0.506,0.188,0.147,32.067,1.000,1.281,0.780,0.857,760,357
17,6X_17_largestArea.tif,1.475,6.734,3.019,0.622,138.551,0.409,4.854,0.206,0.790,885,359
18,6X_17_largestArea.tif,0.190,1.653,0.534,0.453,52.406,0.873,1.178,0.849,0.886,666,364
19,6X_17_largestArea.tif,0.313,2.309,0.869,0.458,88.727,0.738,1.897,0.527,0.872,634,367
20,6X_17_largestArea.tif,0.103,1.207,0.443,0.297,114.070,0.889,1.493,0.670,0.870,573,376
21,6X_17_largestArea.tif,3.543,15.497,4.439,1.016,167.086,0.185,4.368,0.229,0.516,134,380
22,6X_17_largestArea.tif,0.027,0.566,0.197,0.175,75.964,1.000,1.127,0.887,0.857,599,380
23,6X_17_largestArea.tif,0.118,1.328,0.511,0.293,162.449,0.838,1.744,0.573,0.867,652,381
24,6X_17_largestArea.tif,3.208,13.105,2.958,1.381,129.031,0.235,2.142,0.467,0.580,530,382
25,6X_17_largestArea.tif,0.280,2.398,1.076,0.332,7.364,0.613,3.246,0.308,0.937,195,388
26,6X_17_largestArea.tif,0.499,2.815,0.986,0.645,155.032,0.792,1.529,0.654,0.915,478,388
27,6X_17_largestArea.tif,0.347,2.759,1.198,0.369,169.075,0.573,3.243,0.308,0.871,506,389
28,6X_17_largestArea.tif,0.168,1.689,0.656,0.327,134.648,0.742,2.009,0.498,0.853,646,390
29,6X_17_largestArea.tif,0.051,0.807,0.270,0.239,107.393,0.978,1.127,0.888,0.848,413,397
30,6X_17_largestArea.tif,0.988,4.608,1.738,0.724,11.690,0.585,2.402,0.416,0.832,600,400
31,6X_17_largestArea.tif,0.277,2.089,0.687,0.513,118.427,0.797,1.340,0.746,0.867,339,403
32,6X_17_largestArea.tif,29.958,109.195,13.556,2.814,160.339,0.032,4.818,0.208,0.342,364,404
33,6X_17_largestArea.tif,0.063,0.977,0.350,0.230,14.889,0.834,1.521,0.657,0.843,493,407
34,6X_17_largestArea.tif,5.068,18.704,3.054,2.113,177.086,0.182,1.446,0.692,0.614,669,417
35,6X_17_largestArea.tif,0.132,1.328,0.486,0.346,160.500,0.942,1.404,0.712,0.901,157,419
36,6X_17_largestArea.tif,0.024,0.556,0.216,0.139,0.000,0.956,1.551,0.645,0.929,480,423
37,6X_17_largestArea.tif,0.242,2.234,0.854,0.362,119.506,0.610,2.360,0.424,0.766,705,425
38,6X_17_largestArea.tif,0.125,1.268,0.416,0.382,175.407,0.976,1.091,0.917,0.902,617,434
39,6X_17_largestArea.tif,0.521,3.421,1.472,0.451,164.177,0.560,3.264,0.306,0.867,487,443
40,6X_17_largestArea.tif,0.109,1.172,0.393,0.352,26.647,0.993,1.117,0.895,0.938,254,445
41,6X_17_largestArea.tif,0.242,1.788,0.608,0.507,40.415,0.953,1.199,0.834,0.931,974,449
42,6X_17_largestArea.tif,0.660,3.066,1.112,0.756,133.932,0.883,1.470,0.680,0.936,263,461
43,6X_17_largestArea.tif,0.409,3.056,1.156,0.450,121.133,0.550,2.566,0.390,0.804,756,472
44,6X_17_largestArea.tif,0.034,0.687,0.240,0.183,69.033,0.916,1.312,0.762,0.826,640,474
45,6X_17_largestArea.tif,0.098,1.182,0.402,0.310,118.763,0.878,1.297,0.771,0.864,327,482
46,6X_17_largestArea.tif,0.293,2.680,1.054,0.354,126.895,0.513,2.979,0.336,0.733,443,483
47,6X_17_largestArea.tif,3.590,12.572,2.257,2.025,5.056,0.285,1.115,0.897,0.710,988,483
48,6X_17_largestArea.tif,0.175,1.498,0.520,0.430,13.492,0.983,1.208,0.827,0.928,687,498
49,6X_17_largestArea.tif,0.382,3.081,1.172,0.415,19.642,0.505,2.826,0.354,0.740,409,508
50,6X_17_largestArea.tif,0.165,1.473,0.467,0.449,34.012,0.954,1.042,0.960,0.901,466,514
51,6X_17_largestArea.tif,0.883,5.604,2.370,0.474,171.947,0.353,4.998,0.200,0.785,505,516
52,6X_17_largestArea.tif,0.333,2.164,0.777,0.546,91.176,0.894,1.424,0.702,0.927,686,517
53,6X_17_largestArea.tif,0.977,5.074,1.975,0.630,69.404,0.477,3.137,0.319,0.746,477,521
54,6X_17_largestArea.tif,0.371,2.510,0.877,0.538,112.885,0.740,1.630,0.614,0.878,863,530
55,6X_17_largestArea.tif,0.338,2.500,0.958,0.450,145.968,0.680,2.131,0.469,0.848,521,538
56,6X_17_largestArea.tif,0.212,1.714,0.541,0.498,27.123,0.906,1.085,0.921,0.900,426,540
57,6X_17_largestArea.tif,2.182,8.632,2.256,1.232,24.976,0.368,1.831,0.546,0.741,905,542
58,6X_17_largestArea.tif,0.150,1.498,0.527,0.363,121.656,0.841,1.452,0.689,0.883,350,549
59,6X_17_largestArea.tif,1.677,8.680,1.679,1.272,156.449,0.280,1.320,0.758,0.553,392,549
60,6X_17_largestArea.tif,1.277,6.460,2.615,0.622,12.811,0.385,4.203,0.238,0.801,881,554
61,6X_17_largestArea.tif,1.458,7.134,1.665,1.115,36.183,0.360,1.492,0.670,0.696,734,558
