 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_40_largestArea.tif,1.478,12.866,3.108,0.606,30.400,0.112,5.131,0.195,0.435,385,64
2,6X_40_largestArea.tif,0.161,1.508,0.552,0.372,48.909,0.890,1.484,0.674,0.899,331,79
3,6X_40_largestArea.tif,0.474,4.328,2.035,0.297,22.308,0.318,6.864,0.146,0.715,393,86
4,6X_40_largestArea.tif,2.032,14.438,2.701,0.958,39.394,0.122,2.819,0.355,0.473,332,107
5,6X_40_largestArea.tif,0.993,6.597,2.743,0.461,18.708,0.287,5.949,0.168,0.610,296,111
6,6X_40_largestArea.tif,0.172,1.778,0.710,0.308,179.471,0.683,2.303,0.434,0.864,231,124
7,6X_40_largestArea.tif,0.128,1.328,0.469,0.349,69.307,0.916,1.342,0.745,0.899,163,127
8,6X_40_largestArea.tif,0.101,1.172,0.386,0.335,77.276,0.927,1.152,0.868,0.896,291,128
9,6X_40_largestArea.tif,0.346,2.875,0.992,0.444,137.642,0.525,2.237,0.447,0.743,198,131
10,6X_40_largestArea.tif,0.203,2.054,0.767,0.336,98.518,0.604,2.280,0.439,0.803,175,132
11,6X_40_largestArea.tif,0.364,3.226,1.193,0.388,97.907,0.439,3.074,0.325,0.688,274,136
12,6X_40_largestArea.tif,0.065,0.942,0.329,0.252,6.507,0.923,1.309,0.764,0.878,286,142
13,6X_40_largestArea.tif,0.109,1.193,0.451,0.307,140.631,0.959,1.470,0.680,0.882,126,146
14,6X_40_largestArea.tif,0.467,4.066,1.877,0.317,104.486,0.355,5.930,0.169,0.700,461,149
15,6X_40_largestArea.tif,0.221,1.788,0.668,0.421,13.210,0.867,1.589,0.629,0.917,171,154
16,6X_40_largestArea.tif,0.436,4.332,0.853,0.651,62.565,0.292,1.311,0.763,0.502,142,159
17,6X_40_largestArea.tif,0.098,1.253,0.547,0.227,47.176,0.782,2.408,0.415,0.871,280,175
18,6X_40_largestArea.tif,0.090,1.158,0.452,0.255,123.463,0.848,1.773,0.564,0.862,161,177
19,6X_40_largestArea.tif,0.186,1.653,0.634,0.374,148.498,0.857,1.696,0.589,0.900,242,181
20,6X_40_largestArea.tif,0.139,1.353,0.433,0.409,135.000,0.957,1.058,0.945,0.901,233,185
21,6X_40_largestArea.tif,0.903,6.782,2.151,0.534,175.149,0.247,4.026,0.248,0.512,197,191
22,6X_40_largestArea.tif,0.302,2.415,1.011,0.380,57.307,0.651,2.659,0.376,0.846,286,192
23,6X_40_largestArea.tif,1.775,11.777,2.567,0.880,145.505,0.161,2.917,0.343,0.537,106,196
24,6X_40_largestArea.tif,1.272,5.410,1.987,0.815,143.499,0.546,2.437,0.410,0.827,168,196
25,6X_40_largestArea.tif,2.900,16.559,4.028,0.917,133.355,0.133,4.394,0.228,0.377,279,217
26,6X_40_largestArea.tif,0.226,2.008,0.847,0.340,1.275,0.705,2.494,0.401,0.912,297,225
27,6X_40_largestArea.tif,0.054,0.867,0.322,0.215,131.422,0.907,1.499,0.667,0.833,216,231
28,6X_40_largestArea.tif,0.130,1.328,0.449,0.369,70.654,0.929,1.216,0.822,0.889,232,233
29,6X_40_largestArea.tif,0.125,1.353,0.520,0.306,16.219,0.857,1.702,0.588,0.896,195,243
30,6X_40_largestArea.tif,0.492,4.628,1.949,0.321,109.356,0.289,6.065,0.165,0.598,444,243
31,6X_40_largestArea.tif,0.353,3.126,1.333,0.337,141.227,0.454,3.955,0.253,0.722,294,244
32,6X_40_largestArea.tif,0.744,5.591,1.760,0.538,142.665,0.299,3.272,0.306,0.545,172,245
33,6X_40_largestArea.tif,0.785,5.456,2.383,0.419,141.377,0.331,5.682,0.176,0.761,222,247
34,6X_40_largestArea.tif,0.025,0.531,0.181,0.178,2.771E-13,1.000,1.020,0.981,0.933,254,250
35,6X_40_largestArea.tif,0.237,1.823,0.609,0.496,133.460,0.896,1.227,0.815,0.910,130,257
36,6X_40_largestArea.tif,0.150,1.608,0.661,0.289,77.118,0.730,2.288,0.437,0.888,466,258
37,6X_40_largestArea.tif,0.147,1.583,0.635,0.294,106.747,0.735,2.161,0.463,0.880,413,267
38,6X_40_largestArea.tif,0.463,2.925,1.033,0.571,173.530,0.680,1.809,0.553,0.868,175,269
39,6X_40_largestArea.tif,0.052,0.807,0.295,0.227,152.443,1.000,1.299,0.770,0.853,266,270
40,6X_40_largestArea.tif,2.629,16.221,2.227,1.503,172.721,0.126,1.481,0.675,0.488,375,270
41,6X_40_largestArea.tif,0.203,1.643,0.550,0.469,176.911,0.943,1.174,0.852,0.918,434,271
42,6X_40_largestArea.tif,2.224,11.510,3.142,0.901,168.991,0.211,3.487,0.287,0.569,148,274
43,6X_40_largestArea.tif,0.373,2.616,1.128,0.421,137.566,0.684,2.681,0.373,0.877,245,282
44,6X_40_largestArea.tif,0.029,0.602,0.199,0.185,29.233,1.000,1.076,0.929,0.821,443,285
45,6X_40_largestArea.tif,2.102,15.849,1.938,1.381,54.767,0.105,1.404,0.712,0.435,455,291
46,6X_40_largestArea.tif,0.154,1.448,0.578,0.339,136.208,0.922,1.709,0.585,0.919,132,300
47,6X_40_largestArea.tif,0.251,2.209,0.738,0.434,170.721,0.647,1.699,0.588,0.810,236,302
48,6X_40_largestArea.tif,0.051,0.832,0.277,0.233,158.615,0.920,1.190,0.841,0.836,395,307
49,6X_40_largestArea.tif,0.313,2.925,1.314,0.303,159.807,0.460,4.333,0.231,0.842,255,308
50,6X_40_largestArea.tif,1.133,6.286,2.045,0.705,163.167,0.360,2.899,0.345,0.744,348,316
51,6X_40_largestArea.tif,0.125,1.292,0.469,0.339,79.393,0.939,1.385,0.722,0.908,461,332
52,6X_40_largestArea.tif,0.273,3.261,1.460,0.238,154.796,0.323,6.131,0.163,0.697,369,347
53,6X_40_largestArea.tif,0.210,1.653,0.554,0.482,150.615,0.965,1.150,0.870,0.917,443,378
