 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_34_largestArea.tif,4.764,20.934,3.261,1.860,9.494,0.137,1.753,0.570,0.457,555,78
2,6X_34_largestArea.tif,0.127,1.448,0.599,0.269,149.384,0.759,2.224,0.450,0.859,433,108
3,6X_34_largestArea.tif,0.100,1.097,0.373,0.340,10.357,1.000,1.099,0.910,0.909,569,120
4,6X_34_largestArea.tif,1.632,11.090,3.383,0.614,41.310,0.167,5.506,0.182,0.482,409,131
5,6X_34_largestArea.tif,0.329,2.400,0.973,0.431,135.228,0.718,2.260,0.442,0.856,424,144
6,6X_34_largestArea.tif,0.539,5.083,1.664,0.413,77.181,0.262,4.033,0.248,0.539,561,146
7,6X_34_largestArea.tif,0.362,2.676,1.171,0.393,49.856,0.635,2.976,0.336,0.873,381,148
8,6X_34_largestArea.tif,0.107,1.377,0.523,0.260,0.773,0.707,2.010,0.498,0.819,479,152
9,6X_34_largestArea.tif,0.809,6.267,2.749,0.375,117.339,0.259,7.341,0.136,0.600,581,158
10,6X_34_largestArea.tif,1.885,12.802,2.444,0.982,11.763,0.145,2.489,0.402,0.409,413,174
11,6X_34_largestArea.tif,0.244,1.859,0.698,0.446,46.344,0.888,1.565,0.639,0.912,338,175
12,6X_34_largestArea.tif,0.353,2.966,1.288,0.349,130.780,0.504,3.696,0.271,0.772,567,200
13,6X_34_largestArea.tif,0.235,1.823,0.625,0.479,0.000,0.889,1.303,0.767,0.903,383,202
14,6X_34_largestArea.tif,0.769,4.759,1.233,0.794,135.800,0.427,1.554,0.644,0.708,625,204
15,6X_34_largestArea.tif,0.429,3.662,1.629,0.335,65.768,0.402,4.858,0.206,0.760,466,205
16,6X_34_largestArea.tif,0.159,1.448,0.493,0.411,138.133,0.954,1.197,0.835,0.903,482,211
17,6X_34_largestArea.tif,0.849,5.605,2.180,0.496,56.542,0.339,4.400,0.227,0.645,531,214
18,6X_34_largestArea.tif,0.087,1.062,0.352,0.314,45.002,0.967,1.119,0.894,0.889,508,218
19,6X_34_largestArea.tif,0.168,1.664,0.676,0.317,36.498,0.764,2.130,0.469,0.877,562,228
20,6X_34_largestArea.tif,2.750,15.750,4.178,0.838,165.244,0.139,4.985,0.201,0.458,295,230
21,6X_34_largestArea.tif,0.244,2.485,1.080,0.288,45.111,0.497,3.753,0.266,0.756,540,240
22,6X_34_largestArea.tif,0.138,1.458,0.577,0.303,47.502,0.813,1.903,0.525,0.869,257,246
23,6X_34_largestArea.tif,0.161,1.523,0.576,0.356,2.730,0.873,1.619,0.618,0.913,448,254
24,6X_34_largestArea.tif,1.122,8.711,3.025,0.472,172.593,0.186,6.408,0.156,0.558,226,258
