 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_42_largestArea.tif,0.259,2.566,1.213,0.272,48.957,0.494,4.468,0.224,0.834,682,38
2,6X_42_largestArea.tif,0.872,7.078,2.207,0.503,54.158,0.219,4.387,0.228,0.544,686,50
3,6X_42_largestArea.tif,0.789,6.931,3.285,0.306,51.812,0.206,10.742,0.093,0.656,665,64
4,6X_42_largestArea.tif,0.326,2.269,0.888,0.467,51.402,0.795,1.903,0.526,0.907,673,101
5,6X_42_largestArea.tif,0.975,6.433,1.907,0.651,53.301,0.296,2.928,0.342,0.569,643,115
6,6X_42_largestArea.tif,0.029,0.591,0.213,0.173,62.010,1.000,1.234,0.810,0.889,636,127
7,6X_42_largestArea.tif,0.557,4.108,1.463,0.485,20.108,0.415,3.017,0.331,0.710,440,149
8,6X_42_largestArea.tif,1.107,7.944,3.540,0.398,67.831,0.221,8.890,0.112,0.673,410,153
9,6X_42_largestArea.tif,2.698,16.972,3.541,0.970,0.004,0.118,3.650,0.274,0.498,475,159
10,6X_42_largestArea.tif,0.801,5.703,2.415,0.423,42.084,0.310,5.715,0.175,0.716,369,166
11,6X_42_largestArea.tif,0.230,2.514,1.153,0.254,20.173,0.457,4.542,0.220,0.830,473,175
12,6X_42_largestArea.tif,0.586,5.049,1.895,0.394,52.839,0.289,4.810,0.208,0.560,424,179
13,6X_42_largestArea.tif,0.157,1.463,0.520,0.385,5.018,0.925,1.349,0.741,0.926,319,209
14,6X_42_largestArea.tif,0.219,2.469,1.118,0.249,8.670,0.451,4.482,0.223,0.759,269,223
15,6X_42_largestArea.tif,3.875,26.688,2.608,1.892,175.687,0.068,1.378,0.726,0.378,342,225
16,6X_42_largestArea.tif,0.210,2.004,0.824,0.324,38.514,0.657,2.542,0.393,0.879,314,226
17,6X_42_largestArea.tif,0.047,0.747,0.277,0.216,139.821,1.000,1.280,0.781,0.881,386,238
18,6X_42_largestArea.tif,0.391,2.946,1.267,0.393,149.585,0.566,3.227,0.310,0.824,264,244
19,6X_42_largestArea.tif,0.081,1.062,0.390,0.266,114.308,0.907,1.467,0.682,0.882,321,256
20,6X_42_largestArea.tif,1.632,10.235,3.741,0.555,45.952,0.196,6.736,0.148,0.539,210,261
21,6X_42_largestArea.tif,0.134,1.377,0.503,0.339,17.196,0.887,1.487,0.673,0.914,258,261
22,6X_42_largestArea.tif,1.111,6.881,2.113,0.669,17.809,0.295,3.156,0.317,0.592,299,264
23,6X_42_largestArea.tif,0.152,1.728,0.661,0.293,69.221,0.640,2.255,0.444,0.836,318,271
24,6X_42_largestArea.tif,0.427,3.386,1.108,0.491,17.546,0.468,2.259,0.443,0.749,310,293
25,6X_42_largestArea.tif,0.177,1.633,0.612,0.369,101.893,0.836,1.660,0.602,0.920,331,305
26,6X_42_largestArea.tif,0.072,1.002,0.375,0.246,62.174,0.906,1.525,0.656,0.879,360,314
27,6X_42_largestArea.tif,0.327,2.510,1.054,0.396,58.066,0.653,2.662,0.376,0.844,277,315
28,6X_42_largestArea.tif,0.291,2.475,1.037,0.358,62.551,0.598,2.899,0.345,0.841,383,317
29,6X_42_largestArea.tif,0.543,3.726,1.525,0.453,89.766,0.491,3.366,0.297,0.810,330,350
30,6X_42_largestArea.tif,0.805,5.475,1.083,0.946,153.187,0.338,1.145,0.873,0.642,126,354
31,6X_42_largestArea.tif,0.076,0.977,0.344,0.281,20.540,1.000,1.226,0.816,0.884,354,361
32,6X_42_largestArea.tif,0.470,3.817,1.277,0.469,170.730,0.406,2.722,0.367,0.652,176,378
33,6X_42_largestArea.tif,0.152,1.413,0.456,0.424,0.000,0.957,1.076,0.929,0.903,271,390
34,6X_42_largestArea.tif,1.485,8.592,3.006,0.629,135.575,0.253,4.778,0.209,0.502,204,399
35,6X_42_largestArea.tif,0.212,1.838,0.775,0.348,4.967,0.787,2.230,0.448,0.929,288,405
36,6X_42_largestArea.tif,1.259,8.800,1.343,1.194,80.354,0.204,1.125,0.888,0.465,276,414
37,6X_42_largestArea.tif,0.156,1.438,0.509,0.389,163.218,0.946,1.309,0.764,0.920,251,415
38,6X_42_largestArea.tif,0.058,0.857,0.282,0.261,90.000,0.991,1.079,0.927,0.889,275,472
