 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_26_largestArea.tif,0.192,1.838,0.632,0.387,157.778,0.713,1.634,0.612,0.914,80,0
2,6X_26_largestArea.tif,0.123,1.458,0.626,0.250,133.818,0.727,2.503,0.399,0.866,106,7
3,6X_26_largestArea.tif,1.004,8.499,4.105,0.311,132.166,0.175,13.178,0.076,0.591,107,23
4,6X_26_largestArea.tif,0.526,4.705,1.513,0.443,131.984,0.299,3.414,0.293,0.623,163,100
5,6X_26_largestArea.tif,1.026,9.285,4.022,0.325,129.393,0.150,12.388,0.081,0.527,203,140
6,6X_26_largestArea.tif,0.033,0.626,0.271,0.153,138.758,1.000,1.765,0.566,0.878,213,169
7,6X_26_largestArea.tif,0.024,0.566,0.227,0.132,143.271,0.922,1.714,0.583,0.839,222,180
8,6X_26_largestArea.tif,0.584,6.628,3.010,0.247,120.009,0.167,12.178,0.082,0.620,241,207
9,6X_26_largestArea.tif,0.183,1.678,0.629,0.370,125.992,0.815,1.702,0.588,0.898,272,235
10,6X_26_largestArea.tif,0.780,5.189,2.261,0.439,100.512,0.364,5.148,0.194,0.729,287,260
11,6X_26_largestArea.tif,0.248,2.570,1.104,0.286,134.157,0.471,3.863,0.259,0.701,319,265
12,6X_26_largestArea.tif,0.047,0.822,0.326,0.183,109.770,0.876,1.779,0.562,0.881,278,287
13,6X_26_largestArea.tif,3.262,20.610,2.436,1.705,147.493,0.097,1.428,0.700,0.496,310,293
14,6X_26_largestArea.tif,0.782,5.821,2.082,0.478,139.981,0.290,4.356,0.230,0.611,343,294
15,6X_26_largestArea.tif,0.264,2.099,0.864,0.389,145.108,0.753,2.222,0.450,0.896,352,327
16,6X_26_largestArea.tif,0.128,1.353,0.510,0.320,13.499,0.882,1.592,0.628,0.893,398,344
17,6X_26_largestArea.tif,2.278,10.740,1.871,1.550,171.138,0.248,1.207,0.828,0.721,333,363
18,6X_26_largestArea.tif,0.517,3.618,1.605,0.410,126.823,0.497,3.911,0.256,0.806,440,364
19,6X_26_largestArea.tif,0.148,1.463,0.529,0.357,74.850,0.872,1.483,0.674,0.906,410,369
20,6X_26_largestArea.tif,0.257,1.989,0.792,0.413,135.319,0.816,1.917,0.522,0.902,433,372
21,6X_26_largestArea.tif,0.042,0.747,0.284,0.186,135.000,0.938,1.526,0.655,0.836,425,393
22,6X_26_largestArea.tif,0.599,3.757,1.645,0.464,156.116,0.533,3.549,0.282,0.809,411,400
23,6X_26_largestArea.tif,1.125,7.062,1.573,0.911,97.268,0.284,1.727,0.579,0.574,340,413
24,6X_26_largestArea.tif,3.868,21.242,3.195,1.542,82.217,0.108,2.073,0.482,0.505,369,420
25,6X_26_largestArea.tif,0.644,5.836,1.718,0.477,165.538,0.238,3.599,0.278,0.555,453,420
26,6X_26_largestArea.tif,0.081,1.133,0.465,0.223,149.459,0.798,2.085,0.480,0.833,320,439
27,6X_26_largestArea.tif,0.559,4.718,2.175,0.327,108.310,0.316,6.646,0.150,0.716,390,442
28,6X_26_largestArea.tif,0.127,1.292,0.461,0.350,94.543,0.953,1.318,0.759,0.909,412,455
29,6X_26_largestArea.tif,0.487,3.996,1.798,0.345,173.944,0.383,5.216,0.192,0.775,327,466
30,6X_26_largestArea.tif,1.968,7.889,2.083,1.203,153.234,0.397,1.732,0.577,0.762,475,466
31,6X_26_largestArea.tif,8.612,43.383,5.218,2.102,85.671,0.058,2.483,0.403,0.342,517,476
32,6X_26_largestArea.tif,0.391,3.386,1.511,0.329,107.948,0.428,4.589,0.218,0.796,560,481
33,6X_26_largestArea.tif,1.655,11.049,3.008,0.701,126.014,0.170,4.292,0.233,0.424,548,515
34,6X_26_largestArea.tif,1.066,8.080,1.995,0.680,98.221,0.205,2.934,0.341,0.427,476,529
35,6X_26_largestArea.tif,0.168,1.508,0.552,0.388,142.574,0.930,1.422,0.703,0.903,567,534
36,6X_26_largestArea.tif,0.109,1.218,0.408,0.339,65.546,0.920,1.204,0.831,0.863,602,539
37,6X_26_largestArea.tif,0.657,4.062,1.160,0.721,168.269,0.500,1.610,0.621,0.745,319,549
38,6X_26_largestArea.tif,0.727,5.014,1.621,0.571,151.369,0.364,2.837,0.352,0.612,574,578
39,6X_26_largestArea.tif,0.251,1.933,0.709,0.452,84.713,0.845,1.571,0.637,0.917,390,582
40,6X_26_largestArea.tif,2.195,12.966,2.516,1.111,139.917,0.164,2.265,0.442,0.589,442,582
41,6X_26_largestArea.tif,0.836,5.170,1.224,0.869,95.738,0.393,1.408,0.710,0.615,620,586
42,6X_26_largestArea.tif,0.382,3.591,1.630,0.298,106.211,0.372,5.467,0.183,0.779,534,594
43,6X_26_largestArea.tif,0.139,1.388,0.507,0.350,141.641,0.909,1.448,0.690,0.906,496,598
44,6X_26_largestArea.tif,1.464,7.738,2.356,0.791,156.376,0.307,2.980,0.336,0.600,386,600
45,6X_26_largestArea.tif,0.425,2.539,0.956,0.566,87.934,0.829,1.687,0.593,0.923,449,628
46,6X_26_largestArea.tif,0.159,1.463,0.474,0.428,22.666,0.935,1.107,0.903,0.917,494,634
47,6X_26_largestArea.tif,0.058,0.942,0.368,0.200,65.240,0.820,1.837,0.544,0.853,541,634
48,6X_26_largestArea.tif,0.841,5.224,2.236,0.479,164.831,0.387,4.667,0.214,0.736,406,644
49,6X_26_largestArea.tif,0.174,1.533,0.547,0.404,144.868,0.929,1.354,0.739,0.906,462,650
