 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_30_largestArea.tif,1.536,10.920,1.661,1.177,111.963,0.162,1.411,0.709,0.611,586,52
2,6X_30_largestArea.tif,0.539,3.971,1.800,0.381,10.065,0.430,4.719,0.212,0.858,519,99
3,6X_30_largestArea.tif,3.957,24.990,2.761,1.825,153.291,0.080,1.513,0.661,0.404,578,100
4,6X_30_largestArea.tif,0.174,1.533,0.513,0.431,53.006,0.929,1.192,0.839,0.901,417,107
5,6X_30_largestArea.tif,0.830,4.388,1.394,0.758,137.858,0.542,1.838,0.544,0.789,440,118
6,6X_30_largestArea.tif,0.233,1.894,0.741,0.401,45.540,0.818,1.846,0.542,0.902,427,120
7,6X_30_largestArea.tif,0.208,1.668,0.523,0.506,23.164,0.940,1.033,0.968,0.927,403,123
8,6X_30_largestArea.tif,0.116,1.423,0.469,0.314,5.688,0.719,1.492,0.670,0.815,505,123
9,6X_30_largestArea.tif,0.185,1.653,0.649,0.362,136.174,0.848,1.792,0.558,0.891,481,124
10,6X_30_largestArea.tif,0.516,3.962,1.259,0.521,22.403,0.413,2.415,0.414,0.672,564,140
11,6X_30_largestArea.tif,0.796,6.132,2.396,0.423,130.742,0.266,5.662,0.177,0.597,621,140
12,6X_30_largestArea.tif,0.250,2.019,0.736,0.432,115.300,0.770,1.706,0.586,0.905,418,141
13,6X_30_largestArea.tif,1.373,9.356,1.647,1.062,145.342,0.197,1.551,0.645,0.425,527,143
14,6X_30_largestArea.tif,0.154,1.523,0.529,0.370,63.132,0.833,1.430,0.699,0.890,465,147
15,6X_30_largestArea.tif,0.519,4.047,1.171,0.565,87.171,0.398,2.074,0.482,0.671,440,152
16,6X_30_largestArea.tif,0.722,4.688,1.440,0.638,126.967,0.413,2.257,0.443,0.664,394,153
17,6X_30_largestArea.tif,0.024,0.531,0.208,0.144,129.265,1.000,1.450,0.690,0.897,405,159
18,6X_30_largestArea.tif,1.925,14.258,2.105,1.165,104.851,0.119,1.807,0.553,0.420,371,164
19,6X_30_largestArea.tif,0.154,1.473,0.580,0.338,124.326,0.891,1.717,0.582,0.919,420,164
20,6X_30_largestArea.tif,1.438,10.087,2.811,0.651,13.182,0.178,4.315,0.232,0.448,174,173
21,6X_30_largestArea.tif,0.094,1.182,0.458,0.261,136.251,0.846,1.752,0.571,0.881,627,179
22,6X_30_largestArea.tif,4.339,27.167,3.386,1.632,22.660,0.074,2.075,0.482,0.360,651,188
23,6X_30_largestArea.tif,1.368,6.342,1.517,1.148,162.530,0.427,1.321,0.757,0.709,447,189
24,6X_30_largestArea.tif,1.078,4.869,1.629,0.843,86.594,0.572,1.932,0.517,0.818,599,189
25,6X_30_largestArea.tif,0.022,0.566,0.212,0.130,26.565,0.851,1.633,0.612,0.774,573,195
26,6X_30_largestArea.tif,0.123,1.292,0.452,0.347,90.000,0.926,1.302,0.768,0.895,399,201
27,6X_30_largestArea.tif,0.166,1.518,0.508,0.417,161.058,0.907,1.218,0.821,0.885,656,201
28,6X_30_largestArea.tif,0.087,1.062,0.380,0.291,16.806,0.967,1.304,0.767,0.889,575,203
29,6X_30_largestArea.tif,11.767,51.763,7.047,2.126,1.701,0.055,3.314,0.302,0.367,112,216
30,6X_30_largestArea.tif,0.130,1.458,0.588,0.282,133.550,0.770,2.087,0.479,0.857,439,216
31,6X_30_largestArea.tif,1.923,13.823,3.254,0.752,15.495,0.126,4.325,0.231,0.489,331,219
32,6X_30_largestArea.tif,0.078,1.122,0.452,0.219,115.677,0.776,2.064,0.485,0.851,500,223
33,6X_30_largestArea.tif,0.709,4.645,2.039,0.443,36.200,0.413,4.605,0.217,0.763,459,228
34,6X_30_largestArea.tif,0.422,3.386,1.308,0.410,9.365,0.462,3.190,0.314,0.725,526,231
35,6X_30_largestArea.tif,0.047,0.807,0.266,0.226,29.650,0.908,1.178,0.849,0.812,391,233
36,6X_30_largestArea.tif,0.282,2.560,1.140,0.315,26.819,0.541,3.615,0.277,0.850,486,236
37,6X_30_largestArea.tif,0.753,4.838,1.983,0.483,161.341,0.404,4.104,0.244,0.748,375,238
38,6X_30_largestArea.tif,0.027,0.566,0.223,0.155,152.451,1.000,1.435,0.697,0.882,183,275
39,6X_30_largestArea.tif,0.033,0.666,0.288,0.144,0.000,0.923,2.000,0.500,1.000,207,285
40,6X_30_largestArea.tif,1.122,8.127,2.949,0.484,175.616,0.213,6.087,0.164,0.578,190,290
41,6X_30_largestArea.tif,0.282,2.544,1.162,0.309,174.765,0.548,3.758,0.266,0.894,162,294
