 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.892,255.000,255,255,3.883,1.506,0.754,49.570,0.743,1.996,0.501,0.914,437,68
2,0.226,255.000,255,255,1.774,0.576,0.500,95.013,0.903,1.153,0.867,0.906,483,106
3,0.308,255.000,255,255,2.149,0.719,0.545,124.374,0.837,1.320,0.758,0.879,614,123
4,1.087,255.000,255,255,4.908,1.788,0.774,79.477,0.567,2.309,0.433,0.799,634,128
5,0.425,255.000,255,255,2.500,0.847,0.639,85.118,0.855,1.325,0.755,0.916,501,154
6,0.995,255.000,255,255,5.280,1.606,0.789,18.401,0.449,2.035,0.491,0.727,413,164
7,0.827,255.000,255,255,4.157,1.751,0.601,110.462,0.601,2.912,0.343,0.887,378,198
8,0.242,255.000,255,255,1.823,0.582,0.530,36.274,0.916,1.097,0.911,0.915,554,201
9,0.293,255.000,255,255,2.019,0.703,0.530,37.690,0.904,1.326,0.754,0.928,601,201
10,0.564,255.000,255,255,2.865,1.057,0.680,93.079,0.864,1.556,0.643,0.945,574,204
11,1.518,255.000,255,255,7.118,2.340,0.826,14.348,0.377,2.833,0.353,0.686,452,216
12,0.422,255.000,255,255,2.390,0.775,0.692,6.763,0.928,1.119,0.893,0.925,230,218
13,0.347,255.000,255,255,2.224,0.861,0.514,173.512,0.883,1.674,0.597,0.946,360,220
14,1.084,255.000,255,255,5.404,1.995,0.692,63.966,0.466,2.884,0.347,0.772,271,224
15,0.213,255.000,255,255,1.799,0.560,0.486,137.221,0.829,1.153,0.868,0.901,675,226
16,2.207,255.000,255,255,10.253,2.945,0.954,178.175,0.264,3.087,0.324,0.618,321,231
17,1.053,255.000,255,255,5.110,1.887,0.710,170.851,0.507,2.657,0.376,0.788,377,237
18,0.411,255.000,255,255,2.610,0.842,0.621,128.364,0.758,1.356,0.738,0.860,32,238
19,1.594,255.000,255,255,8.506,2.911,0.697,166.650,0.277,4.176,0.239,0.597,439,256
20,0.597,255.000,255,255,3.230,1.177,0.646,92.290,0.719,1.821,0.549,0.880,292,264
21,1.883,255.000,255,255,9.603,2.294,1.045,124.293,0.257,2.195,0.456,0.590,237,271
22,1.639,255.000,255,255,10.464,2.036,1.025,34.286,0.188,1.986,0.503,0.527,355,272
23,0.622,254.259,0,255,4.398,1.290,0.614,167.875,0.404,2.101,0.476,0.669,399,275
24,0.812,255.000,255,255,4.724,1.682,0.615,42.460,0.457,2.734,0.366,0.769,444,280
25,0.413,255.000,255,255,2.550,0.938,0.560,160.074,0.797,1.677,0.596,0.899,501,281
26,0.628,255.000,255,255,3.216,1.241,0.644,27.391,0.763,1.925,0.519,0.925,202,284
27,0.232,255.000,255,255,2.274,0.868,0.340,9.607,0.563,2.554,0.392,0.826,468,294
28,0.461,255.000,255,255,2.599,0.969,0.606,103.019,0.858,1.597,0.626,0.929,372,296
29,0.338,255.000,255,255,2.790,1.031,0.418,41.960,0.546,2.465,0.406,0.774,213,297
30,0.519,255.000,255,255,2.705,0.923,0.716,155.357,0.892,1.290,0.775,0.939,686,302
31,0.865,255.000,255,255,4.769,1.939,0.568,51.869,0.478,3.413,0.293,0.739,531,303
32,0.465,255.000,255,255,2.695,0.888,0.666,160.432,0.805,1.333,0.750,0.905,570,304
33,0.418,255.000,255,255,2.475,0.942,0.565,41.532,0.857,1.667,0.600,0.920,500,307
34,0.300,255.000,255,255,2.039,0.634,0.603,36.184,0.908,1.051,0.952,0.910,608,307
35,0.259,255.000,255,255,1.909,0.651,0.506,112.231,0.893,1.288,0.777,0.920,402,308
36,0.458,255.000,255,255,2.525,0.899,0.648,131.730,0.902,1.388,0.721,0.935,474,312
37,0.268,255.000,255,255,1.933,0.634,0.538,41.202,0.900,1.177,0.849,0.916,182,313
38,0.704,255.000,255,255,3.742,1.521,0.589,41.306,0.631,2.581,0.388,0.839,548,316
39,0.738,255.000,255,255,4.027,1.126,0.834,48.264,0.572,1.350,0.741,0.786,358,318
40,0.751,255.000,255,255,4.468,1.788,0.535,114.646,0.473,3.343,0.299,0.736,431,323
41,0.340,255.000,255,255,2.159,0.733,0.591,94.991,0.917,1.242,0.805,0.940,154,324
42,0.821,255.000,255,255,5.330,1.732,0.604,34.616,0.363,2.869,0.349,0.612,589,325
43,0.288,255.000,255,255,2.099,0.808,0.453,22.971,0.820,1.781,0.561,0.911,242,334
44,0.239,255.000,255,255,1.799,0.597,0.509,135.200,0.928,1.172,0.854,0.917,463,334
45,0.208,255.000,255,255,1.894,0.728,0.364,31.152,0.729,1.999,0.500,0.861,397,335
46,1.174,255.000,255,255,5.761,1.604,0.932,74.173,0.445,1.721,0.581,0.718,61,343
47,0.812,255.000,255,255,4.257,1.723,0.600,0.706,0.563,2.871,0.348,0.839,158,344
48,1.458,255.000,255,255,7.834,1.853,1.002,41.658,0.299,1.849,0.541,0.594,478,345
49,0.327,255.000,255,255,2.139,0.753,0.554,77.146,0.900,1.359,0.736,0.926,120,346
50,0.791,255.000,255,255,5.309,1.420,0.709,166.801,0.353,2.003,0.499,0.604,504,348
51,0.255,255.000,255,255,2.369,1.033,0.315,22.736,0.571,3.282,0.305,0.817,265,351
52,0.677,255.000,255,255,4.964,1.947,0.443,117.952,0.345,4.399,0.227,0.687,329,351
53,1.013,255.000,255,255,5.861,1.689,0.764,13.924,0.371,2.212,0.452,0.645,416,354
54,1.210,255.000,255,255,6.852,1.489,1.035,136.680,0.324,1.438,0.695,0.648,610,354
55,0.262,255.000,255,255,2.019,0.782,0.427,102.808,0.809,1.829,0.547,0.918,580,356
56,0.407,255.000,255,255,3.326,1.228,0.422,86.032,0.463,2.908,0.344,0.820,666,358
