 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.291,255,255,255,2.355,0.827,0.448,79.101,0.660,1.846,0.542,0.856,213,69
2,0.543,255,255,255,2.790,0.915,0.755,76.981,0.876,1.211,0.826,0.930,299,69
3,0.391,255,255,255,2.440,0.838,0.594,100.495,0.825,1.412,0.708,0.908,341,91
4,0.474,255,255,255,2.599,0.990,0.610,92.786,0.882,1.624,0.616,0.942,402,101
5,0.391,255,255,255,2.259,0.731,0.680,106.519,0.962,1.075,0.930,0.943,358,118
6,1.965,255,255,255,10.099,1.828,1.369,114.423,0.242,1.335,0.749,0.597,325,119
7,0.387,255,255,255,2.404,0.795,0.620,158.367,0.842,1.281,0.781,0.918,302,120
8,1.873,255,255,255,7.964,3.119,0.765,91.884,0.371,4.079,0.245,0.716,387,139
9,0.530,255,255,255,2.695,0.882,0.765,41.000,0.917,1.153,0.867,0.941,432,139
10,0.637,255,255,255,2.971,0.979,0.828,27.830,0.907,1.182,0.846,0.935,247,145
11,0.952,255,255,255,4.493,1.640,0.739,151.243,0.592,2.219,0.451,0.823,464,152
12,1.247,255,255,255,5.861,1.733,0.916,131.766,0.456,1.892,0.529,0.711,195,157
13,1.616,255,255,255,8.406,1.851,1.112,140.658,0.287,1.665,0.601,0.623,293,159
14,0.460,255,255,255,2.670,0.986,0.593,21.711,0.810,1.663,0.601,0.925,511,168
15,0.671,255,255,255,3.286,1.285,0.665,27.026,0.781,1.932,0.517,0.908,370,169
16,0.677,255,255,255,3.141,1.151,0.749,41.917,0.862,1.537,0.651,0.941,457,173
17,1.142,255,255,255,6.601,1.467,0.991,58.115,0.329,1.480,0.676,0.678,342,195
18,0.261,255,255,255,1.848,0.596,0.556,56.577,0.958,1.071,0.933,0.929,462,197
19,0.961,255,255,255,5.440,1.444,0.847,116.311,0.408,1.706,0.586,0.766,369,207
20,2.238,255,255,255,11.536,2.768,1.029,58.922,0.211,2.689,0.372,0.489,180,218
21,0.546,255,255,255,2.730,0.911,0.764,108.165,0.921,1.193,0.838,0.936,159,220
22,0.811,255,255,255,5.004,1.970,0.524,157.766,0.407,3.761,0.266,0.775,203,222
23,1.147,255,255,255,4.923,1.964,0.743,102.625,0.595,2.642,0.378,0.878,267,226
24,1.569,255,255,255,7.083,3.068,0.651,113.169,0.393,4.713,0.212,0.774,292,234
25,0.259,255,255,255,2.269,0.920,0.358,124.507,0.631,2.570,0.389,0.856,356,243
26,1.075,255,255,255,5.149,1.964,0.697,98.704,0.509,2.818,0.355,0.812,443,251
27,0.764,255,255,255,4.047,1.365,0.712,142.585,0.586,1.917,0.522,0.790,382,256
28,1.475,255,255,255,7.319,1.545,1.216,0.346,0.346,1.271,0.787,0.695,344,259
29,0.593,255,255,255,3.877,1.433,0.527,9.114,0.496,2.717,0.368,0.761,236,274
30,1.422,255,255,255,7.184,1.905,0.951,13.659,0.346,2.004,0.499,0.715,493,276
31,1.567,255,255,255,8.211,3.088,0.646,63.544,0.292,4.780,0.209,0.612,258,285
32,0.523,255,255,255,2.740,0.955,0.697,110.383,0.875,1.371,0.730,0.932,200,289
33,0.230,255,255,255,1.933,0.602,0.486,99.043,0.772,1.239,0.807,0.898,33,294
34,0.675,255,255,255,3.126,1.088,0.790,53.133,0.868,1.378,0.726,0.930,538,297
35,0.689,255,255,255,3.251,1.230,0.714,170.313,0.820,1.724,0.580,0.941,95,307
36,0.360,255,255,255,2.284,0.828,0.553,86.267,0.867,1.496,0.668,0.932,338,307
37,0.534,255,255,255,3.000,1.144,0.594,81.264,0.745,1.926,0.519,0.912,265,309
38,0.340,255,255,255,2.139,0.721,0.601,93.239,0.934,1.200,0.834,0.933,49,312
39,0.302,255,255,255,1.994,0.697,0.552,39.581,0.955,1.264,0.791,0.946,378,312
40,3.173,255,255,255,16.074,2.754,1.467,118.182,0.154,1.878,0.533,0.500,404,315
41,0.577,255,255,255,3.371,1.299,0.566,105.499,0.638,2.297,0.435,0.845,157,322
42,0.282,255,255,255,2.019,0.773,0.465,87.998,0.870,1.661,0.602,0.926,517,322
43,0.403,255,255,255,3.201,1.230,0.418,173.173,0.495,2.945,0.340,0.751,114,324
44,0.876,255,255,255,5.149,1.568,0.711,117.702,0.415,2.204,0.454,0.700,541,331
45,3.248,255,255,255,15.293,2.380,1.737,123.364,0.174,1.370,0.730,0.507,68,332
46,0.396,255,255,255,2.500,0.871,0.579,80.030,0.797,1.505,0.664,0.898,440,332
47,0.402,255,255,255,2.319,0.809,0.632,69.128,0.938,1.280,0.781,0.941,488,351
48,2.157,255,255,255,10.504,2.345,1.171,161.968,0.246,2.002,0.500,0.578,257,354
49,0.478,255,255,255,2.535,0.859,0.708,155.902,0.934,1.212,0.825,0.936,148,364
50,0.282,255,255,255,1.933,0.618,0.582,31.523,0.949,1.063,0.941,0.929,384,364
51,0.356,255,255,255,2.269,0.816,0.556,96.751,0.870,1.467,0.682,0.914,234,366
52,2.073,255,255,255,8.831,2.211,1.194,130.523,0.334,1.851,0.540,0.646,181,371
53,1.981,255,255,255,9.779,2.077,1.215,104.513,0.260,1.710,0.585,0.616,531,372
54,0.434,255,255,255,2.475,0.800,0.691,37.696,0.891,1.158,0.863,0.920,488,376
55,0.749,255,255,255,4.618,1.249,0.763,21.117,0.441,1.637,0.611,0.700,395,380
56,1.932,255,255,255,9.286,2.261,1.088,41.092,0.282,2.078,0.481,0.567,317,391
57,0.483,255,255,255,2.855,1.052,0.585,86.598,0.745,1.799,0.556,0.904,464,397
58,0.932,255,255,255,4.688,1.791,0.663,83.092,0.533,2.703,0.370,0.772,281,403
59,0.666,255,255,255,3.041,1.025,0.827,123.998,0.905,1.240,0.806,0.935,60,404
60,0.811,255,255,255,3.973,1.422,0.726,39.899,0.645,1.958,0.511,0.840,496,406
61,0.487,255,255,255,3.070,1.153,0.537,72.064,0.649,2.146,0.466,0.832,393,409
62,2.356,255,255,255,11.296,3.745,0.801,53.388,0.232,4.677,0.214,0.586,431,412
63,0.242,255,255,255,1.969,0.591,0.522,143.772,0.786,1.132,0.884,0.862,341,426
64,0.331,255,255,255,2.224,0.881,0.479,163.910,0.841,1.840,0.544,0.934,228,427
65,0.299,255,255,255,2.104,0.791,0.480,119.548,0.848,1.646,0.607,0.924,457,427
66,0.536,255,255,255,3.131,1.138,0.599,9.382,0.687,1.898,0.527,0.860,217,434
67,1.777,255,255,255,8.377,2.287,0.989,159.781,0.318,2.312,0.432,0.578,145,441
68,0.403,255,255,255,2.529,0.956,0.538,76.289,0.793,1.778,0.562,0.910,246,443
69,0.311,255,255,255,2.355,0.834,0.475,34.206,0.705,1.757,0.569,0.875,364,445
70,0.279,255,255,255,2.064,0.661,0.537,33.657,0.822,1.231,0.812,0.895,297,446
71,1.104,255,255,255,4.989,1.509,0.931,43.560,0.557,1.621,0.617,0.779,122,447
72,0.375,255,255,255,2.309,0.848,0.563,92.197,0.883,1.507,0.664,0.935,269,453
73,1.001,255,255,255,5.350,1.581,0.806,76.689,0.439,1.961,0.510,0.723,549,456
74,0.745,255,255,255,3.421,1.292,0.735,4.461,0.800,1.759,0.569,0.940,75,458
75,1.022,255,255,255,5.875,1.970,0.661,79.049,0.372,2.982,0.335,0.746,324,458
