 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.230,255.000,255,255,1.738,0.588,0.498,92.101,0.955,1.180,0.847,0.917,283,20
2,0.514,255.000,255,255,2.695,0.830,0.789,99.559,0.889,1.052,0.951,0.922,166,26
3,0.451,255.000,255,255,2.489,0.782,0.734,179.728,0.913,1.065,0.939,0.931,602,53
4,1.306,255.000,255,255,6.753,1.560,1.066,158.344,0.360,1.463,0.684,0.655,618,66
5,0.698,253.679,0,255,3.913,1.273,0.698,122.528,0.573,1.824,0.548,0.856,6,81
6,1.276,255.000,255,255,5.394,2.238,0.726,165.483,0.551,3.084,0.324,0.841,235,103
7,2.012,255.000,255,255,9.858,3.240,0.791,173.544,0.260,4.099,0.244,0.515,654,108
8,0.405,255.000,255,255,2.996,1.031,0.501,112.724,0.568,2.059,0.486,0.782,304,114
9,0.498,255.000,255,255,2.996,1.177,0.538,108.547,0.697,2.185,0.458,0.893,640,126
10,1.205,255.000,255,255,5.064,2.141,0.717,112.592,0.590,2.987,0.335,0.868,223,140
11,0.543,255.000,255,255,3.031,0.950,0.727,32.117,0.743,1.306,0.766,0.884,45,145
12,1.547,255.000,255,255,6.991,3.171,0.621,108.347,0.398,5.105,0.196,0.830,652,165
13,2.158,255.000,255,255,10.109,3.710,0.741,67.941,0.265,5.009,0.200,0.594,698,186
14,2.182,255.000,255,255,10.132,3.136,0.886,28.691,0.267,3.539,0.283,0.533,766,196
15,0.606,255.000,255,255,3.126,1.083,0.713,29.608,0.779,1.519,0.659,0.907,838,197
16,3.353,255.000,255,255,17.409,3.500,1.220,158.058,0.139,2.870,0.348,0.370,85,204
17,0.682,255.000,255,255,3.747,1.494,0.581,105.570,0.611,2.569,0.389,0.845,26,207
18,0.396,255.000,255,255,2.330,0.780,0.647,51.496,0.917,1.206,0.829,0.926,228,214
19,0.299,255.000,255,255,2.054,0.761,0.499,22.596,0.889,1.524,0.656,0.927,305,216
20,0.241,255.000,255,255,1.884,0.669,0.458,96.771,0.852,1.461,0.685,0.905,182,218
21,0.306,255.000,255,255,2.124,0.821,0.474,53.750,0.851,1.733,0.577,0.916,669,237
22,1.726,255.000,255,255,7.047,1.570,1.400,136.270,0.437,1.121,0.892,0.820,340,240
23,1.010,255.000,255,255,5.095,1.673,0.768,163.329,0.489,2.178,0.459,0.734,215,245
24,0.613,255.000,255,255,3.296,1.317,0.593,59.760,0.709,2.221,0.450,0.924,268,249
25,0.474,255.000,255,255,3.271,1.088,0.555,126.296,0.557,1.960,0.510,0.805,27,255
26,1.310,255.000,255,255,7.398,1.781,0.936,67.838,0.301,1.902,0.526,0.609,667,274
27,0.335,255.000,255,255,2.159,0.819,0.520,132.383,0.902,1.576,0.635,0.927,689,274
28,2.090,255.000,255,255,11.230,2.525,1.054,102.884,0.208,2.397,0.417,0.448,182,278
29,0.977,255.000,255,255,6.087,1.382,0.900,134.441,0.331,1.535,0.652,0.584,225,279
30,0.376,255.000,255,255,2.319,0.836,0.573,25.956,0.879,1.460,0.685,0.931,362,284
31,3.897,255.000,255,255,19.329,5.483,0.905,27.721,0.131,6.058,0.165,0.505,708,290
32,2.021,254.772,0,255,10.159,1.842,1.397,13.289,0.246,1.318,0.759,0.662,393,298
33,0.612,255.000,255,255,4.008,1.503,0.518,41.157,0.478,2.903,0.344,0.732,417,299
34,0.537,255.000,255,255,3.081,1.222,0.560,124.400,0.711,2.184,0.458,0.871,171,302
35,0.203,255.000,255,255,2.510,0.866,0.298,16.330,0.404,2.909,0.344,0.667,451,307
36,0.505,255.000,255,255,3.817,1.284,0.501,125.695,0.435,2.565,0.390,0.719,282,312
37,2.835,255.000,255,255,12.879,3.074,1.174,3.818,0.215,2.617,0.382,0.522,757,319
38,0.749,255.000,255,255,4.033,1.305,0.731,115.111,0.579,1.784,0.560,0.804,257,326
39,1.160,255.000,255,255,4.979,1.889,0.782,18.947,0.588,2.416,0.414,0.824,152,330
40,0.447,255.000,255,255,2.740,0.820,0.694,84.701,0.748,1.182,0.846,0.859,28,335
41,1.547,255.000,255,255,8.636,1.721,1.145,151.855,0.261,1.503,0.665,0.610,316,336
42,1.721,255.000,255,255,9.186,1.724,1.270,59.004,0.256,1.357,0.737,0.597,242,337
43,0.311,255.000,255,255,2.054,0.758,0.523,28.758,0.927,1.449,0.690,0.937,379,352
44,4.284,255.000,255,255,19.791,3.579,1.524,42.627,0.137,2.348,0.426,0.547,652,354
45,0.534,255.000,255,255,3.552,1.242,0.547,92.070,0.532,2.269,0.441,0.766,76,357
46,1.569,255.000,255,255,7.719,2.690,0.742,131.202,0.331,3.624,0.276,0.692,167,357
