 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.740,255,255,255,3.516,1.376,0.684,65.481,0.752,2.011,0.497,0.921,498,1
2,0.494,255,255,255,2.645,0.974,0.646,156.777,0.887,1.509,0.663,0.950,231,29
3,1.484,255,255,255,5.562,2.373,0.796,47.867,0.603,2.982,0.335,0.860,432,51
4,0.297,255,255,255,2.008,0.661,0.571,14.735,0.925,1.158,0.864,0.945,538,53
5,0.338,255,255,255,2.174,0.769,0.560,37.827,0.899,1.373,0.729,0.923,401,57
6,0.385,255,255,255,2.359,0.894,0.549,99.353,0.870,1.631,0.613,0.942,366,65
7,0.215,255,255,255,1.788,0.565,0.485,92.472,0.846,1.164,0.859,0.926,581,75
8,1.617,255,255,255,7.468,2.085,0.988,78.027,0.364,2.110,0.474,0.753,569,92
9,1.968,255,255,255,8.696,2.436,1.029,73.114,0.327,2.368,0.422,0.686,486,93
10,0.335,255,255,255,2.114,0.717,0.594,38.124,0.941,1.206,0.829,0.930,520,102
11,0.879,255,255,255,3.487,1.211,0.924,42.115,0.909,1.310,0.763,0.947,506,130
12,0.496,255,255,255,2.900,1.080,0.585,77.240,0.741,1.847,0.542,0.903,310,135
13,0.807,255,255,255,3.512,1.342,0.765,36.693,0.822,1.754,0.570,0.940,351,136
14,1.035,255,255,255,4.394,1.840,0.716,31.554,0.674,2.569,0.389,0.901,266,154
15,0.369,255,255,255,2.199,0.758,0.620,147.113,0.959,1.222,0.819,0.947,60,168
16,0.232,255,255,255,2.149,0.858,0.344,26.887,0.630,2.497,0.401,0.818,530,170
17,1.684,255,255,255,8.830,2.153,0.996,135.572,0.272,2.161,0.463,0.538,435,172
18,1.183,255,255,255,4.788,1.867,0.807,168.384,0.649,2.314,0.432,0.898,611,172
19,1.080,255,255,255,5.415,1.580,0.870,128.751,0.463,1.816,0.551,0.707,399,178
20,1.100,255,255,255,4.664,1.370,1.022,172.802,0.636,1.341,0.746,0.837,372,186
21,1.547,255,255,255,7.118,1.956,1.007,156.318,0.384,1.943,0.515,0.697,525,190
22,0.277,255,255,255,1.944,0.663,0.532,13.166,0.921,1.246,0.802,0.913,333,198
23,0.201,255,255,255,1.823,0.611,0.418,128.874,0.759,1.461,0.684,0.867,43,210
24,0.512,255,255,255,2.850,1.117,0.583,32.832,0.792,1.915,0.522,0.929,581,214
25,0.584,255,255,255,3.261,1.023,0.728,172.988,0.691,1.406,0.711,0.862,29,217
26,0.300,255,255,255,2.039,0.733,0.522,48.931,0.908,1.404,0.712,0.915,245,231
27,4.185,255,255,255,18.808,3.455,1.542,163.560,0.149,2.240,0.446,0.548,528,238
28,0.315,255,255,255,2.249,0.888,0.452,167.658,0.782,1.966,0.509,0.916,419,239
29,0.315,255,255,255,2.124,0.815,0.492,42.371,0.877,1.656,0.604,0.926,602,239
30,0.702,255,255,255,3.626,1.373,0.651,10.652,0.671,2.108,0.474,0.890,160,246
31,0.308,255,255,255,2.004,0.673,0.582,33.521,0.962,1.158,0.863,0.934,265,246
32,1.046,255,255,255,5.205,2.108,0.632,133.399,0.485,3.337,0.300,0.783,210,247
33,1.109,255,255,255,6.767,3.024,0.467,21.276,0.304,6.477,0.154,0.695,311,250
34,0.487,255,255,255,2.560,0.864,0.717,102.103,0.933,1.206,0.829,0.937,132,251
35,0.776,255,255,255,3.821,1.488,0.664,168.439,0.668,2.241,0.446,0.891,322,261
36,0.485,255,255,255,2.610,0.927,0.666,124.190,0.895,1.391,0.719,0.934,608,268
37,1.541,255,255,255,7.303,2.228,0.881,16.824,0.363,2.528,0.396,0.661,125,279
38,0.796,255,255,255,5.215,2.061,0.492,38.370,0.368,4.191,0.239,0.692,102,282
39,0.613,255,255,255,3.010,0.950,0.822,53.899,0.851,1.156,0.865,0.927,405,285
40,0.344,255,255,255,2.114,0.698,0.627,102.414,0.967,1.113,0.899,0.943,41,297
41,0.695,255,255,255,3.867,1.617,0.547,22.121,0.584,2.957,0.338,0.861,211,299
42,0.418,255,255,255,2.440,0.847,0.628,122.989,0.882,1.348,0.742,0.922,238,299
