 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
52,1.565,255,255,255,6.678,2.497,0.798,163.988,0.441,3.130,0.320,0.765,909,506
53,0.747,255,255,255,3.296,1.167,0.815,127.807,0.864,1.432,0.698,0.939,145,511
54,0.595,255,255,255,2.861,0.948,0.799,143.754,0.914,1.186,0.843,0.935,877,518
55,0.333,255,255,255,2.691,0.841,0.504,79.315,0.578,1.670,0.599,0.791,676,520
56,1.299,255,255,255,6.452,2.267,0.730,123.873,0.392,3.106,0.322,0.710,532,529
57,0.210,255,255,255,1.994,0.759,0.352,20.514,0.664,2.155,0.464,0.856,518,530
58,1.096,255,255,255,6.692,1.924,0.726,87.710,0.308,2.651,0.377,0.628,92,533
59,0.327,255,255,255,2.089,0.694,0.601,57.507,0.943,1.154,0.866,0.928,800,535
60,1.643,255,255,255,8.008,2.450,0.854,152.541,0.322,2.869,0.349,0.629,160,540
61,0.865,255,255,255,4.218,1.656,0.665,33.296,0.611,2.491,0.401,0.847,899,541
62,1.806,255,255,255,8.661,2.304,0.998,113.762,0.302,2.309,0.433,0.650,223,545
63,0.563,255,255,255,3.251,1.291,0.555,25.997,0.669,2.327,0.430,0.889,937,548
64,0.606,255,255,255,3.296,1.392,0.554,33.326,0.701,2.510,0.398,0.902,963,556
65,0.619,255,255,255,2.985,1.028,0.766,167.046,0.872,1.341,0.746,0.933,764,561
66,0.577,255,255,255,3.467,0.951,0.773,161.450,0.604,1.231,0.813,0.775,262,567
67,0.494,255,255,255,3.216,1.336,0.471,10.158,0.600,2.840,0.352,0.875,459,567
68,0.709,255,255,255,3.572,1.377,0.656,137.544,0.698,2.099,0.477,0.880,789,571
69,0.624,255,255,255,3.271,1.105,0.719,46.679,0.733,1.537,0.651,0.901,171,573
70,0.937,255,255,255,5.454,1.981,0.602,57.518,0.396,3.290,0.304,0.704,183,577
71,1.162,255,255,255,5.659,2.054,0.720,157.408,0.456,2.851,0.351,0.758,696,578
72,1.670,255,255,255,7.713,1.952,1.089,37.979,0.353,1.792,0.558,0.644,867,581
73,0.943,255,255,255,4.313,1.559,0.770,7.797,0.637,2.026,0.494,0.856,957,583
74,0.792,255,255,255,4.558,1.723,0.585,83.367,0.479,2.943,0.340,0.795,814,591
75,1.545,255,255,255,7.719,2.193,0.897,14.628,0.326,2.445,0.409,0.681,459,594
76,0.308,255,255,255,2.685,1.016,0.385,85.291,0.536,2.635,0.379,0.802,268,597
77,1.089,255,255,255,5.340,1.476,0.939,44.620,0.480,1.572,0.636,0.740,298,598
78,0.771,255,255,255,3.873,1.369,0.717,149.263,0.646,1.909,0.524,0.875,83,599
79,0.346,255,255,255,2.174,0.722,0.609,179.622,0.919,1.186,0.843,0.923,652,605
80,0.223,255,255,255,1.753,0.619,0.458,51.555,0.910,1.351,0.740,0.932,751,606
81,0.309,255,255,255,2.079,0.719,0.548,29.921,0.900,1.314,0.761,0.927,879,608
82,2.680,255,255,255,11.536,2.196,1.553,120.653,0.253,1.414,0.707,0.582,331,618
83,0.342,255,255,255,2.139,0.679,0.641,15.796,0.939,1.060,0.943,0.938,616,618
84,0.702,255,255,255,3.502,1.293,0.691,70.665,0.719,1.870,0.535,0.874,721,619
85,2.542,255,255,255,12.922,2.562,1.264,130.014,0.191,2.027,0.493,0.475,492,621
86,1.583,255,255,255,6.002,2.055,0.981,122.029,0.552,2.096,0.477,0.787,234,626
87,1.283,255,255,255,6.867,2.787,0.586,6.728,0.342,4.757,0.210,0.720,414,626
88,0.711,255,255,255,3.456,1.295,0.699,157.501,0.748,1.853,0.540,0.869,831,626
89,0.239,255,255,255,1.763,0.625,0.487,48.053,0.965,1.283,0.779,0.936,639,627
90,0.597,255,255,255,2.946,1.020,0.745,38.061,0.865,1.369,0.730,0.930,904,629
91,0.356,255,255,255,2.164,0.715,0.634,150.419,0.957,1.128,0.886,0.947,690,636
92,1.308,255,255,255,5.110,1.680,0.991,6.495,0.630,1.695,0.590,0.836,169,639
93,1.178,255,255,255,7.364,1.424,1.053,82.073,0.273,1.352,0.740,0.617,470,639
94,0.892,255,255,255,5.014,1.297,0.876,164.962,0.446,1.480,0.676,0.736,653,639
95,0.782,255,255,255,4.126,1.475,0.675,122.709,0.577,2.187,0.457,0.803,769,640
96,1.375,255,255,255,7.138,1.674,1.046,13.670,0.339,1.600,0.625,0.671,860,640
97,0.604,255,255,255,3.527,1.214,0.634,60.279,0.611,1.915,0.522,0.847,419,642
98,0.458,255,255,255,2.535,0.786,0.741,152.143,0.895,1.061,0.942,0.918,804,647
99,1.458,255,255,255,7.138,2.209,0.840,31.315,0.360,2.629,0.380,0.711,705,654
100,0.422,255,255,255,2.415,0.839,0.640,62.593,0.909,1.311,0.763,0.928,895,655
101,0.631,255,255,255,3.612,1.313,0.612,135.000,0.608,2.144,0.466,0.798,573,664
102,1.006,255,255,255,4.944,1.682,0.762,91.440,0.517,2.208,0.453,0.814,920,672
103,0.548,255,255,255,3.021,1.137,0.614,1.389,0.755,1.852,0.540,0.910,613,673
104,0.791,255,255,255,3.846,1.540,0.654,173.115,0.672,2.355,0.425,0.880,393,674
105,0.322,255,255,255,2.114,0.676,0.607,0.894,0.906,1.113,0.899,0.915,436,678
106,1.741,255,255,255,7.603,1.547,1.432,18.085,0.378,1.081,0.925,0.718,350,681
107,0.320,255,255,255,2.079,0.741,0.550,77.478,0.931,1.348,0.742,0.941,806,683
108,0.327,255,255,255,2.465,1.022,0.408,28.233,0.678,2.507,0.399,0.840,198,687
109,0.754,255,255,255,4.193,1.358,0.708,117.019,0.539,1.919,0.521,0.767,632,688
110,1.200,255,255,255,6.045,1.575,0.970,153.906,0.412,1.624,0.616,0.688,841,689
111,0.507,255,255,255,3.286,0.985,0.655,142.491,0.590,1.503,0.665,0.781,773,691
112,0.877,255,255,255,4.954,1.764,0.633,51.447,0.449,2.785,0.359,0.755,316,692
113,0.640,255,255,255,3.411,1.206,0.676,66.333,0.692,1.782,0.561,0.857,705,692
114,0.248,255,255,255,1.848,0.616,0.512,24.978,0.912,1.203,0.831,0.926,905,692
115,0.767,255,255,255,4.298,1.137,0.859,7.314,0.522,1.323,0.756,0.789,456,693
116,1.342,255,255,255,7.437,1.819,0.940,42.032,0.305,1.935,0.517,0.582,498,695
117,0.740,255,255,255,3.877,1.542,0.611,50.485,0.619,2.523,0.396,0.837,289,697
118,0.993,255,255,255,4.558,1.386,0.913,22.275,0.601,1.519,0.658,0.783,399,701
119,0.291,255,255,255,2.019,0.720,0.515,61.994,0.898,1.399,0.715,0.931,483,703
120,0.324,255,255,255,2.089,0.690,0.598,59.217,0.933,1.154,0.866,0.925,612,704
121,0.501,255,255,255,2.620,0.880,0.725,96.707,0.917,1.213,0.824,0.933,253,706
122,0.595,255,255,255,3.286,1.277,0.594,140.647,0.693,2.152,0.465,0.848,433,706
123,0.398,255,255,255,2.309,0.755,0.672,36.162,0.938,1.123,0.890,0.946,936,707
124,0.423,255,255,255,2.404,0.783,0.689,157.643,0.920,1.137,0.880,0.934,675,713
125,0.335,255,255,255,2.234,0.755,0.565,20.164,0.843,1.336,0.749,0.902,899,713
126,1.250,255,255,255,6.657,1.618,0.984,91.148,0.354,1.644,0.608,0.640,821,717
127,0.429,255,255,255,3.151,0.846,0.645,111.329,0.543,1.312,0.762,0.760,794,721
128,0.666,255,255,255,5.680,1.581,0.536,27.421,0.259,2.949,0.339,0.592,599,724
129,0.201,255,255,255,1.703,0.531,0.482,16.071,0.870,1.102,0.907,0.892,843,724
130,0.228,255,255,255,1.933,0.696,0.417,74.494,0.766,1.667,0.600,0.884,432,730
131,0.233,255,255,255,1.788,0.595,0.499,42.626,0.917,1.192,0.839,0.918,519,730
132,0.698,255,255,255,3.871,1.608,0.553,0.480,0.586,2.910,0.344,0.855,356,732
133,1.201,255,255,255,6.056,1.815,0.843,13.280,0.412,2.154,0.464,0.796,560,732
134,0.441,255,255,255,2.465,0.838,0.671,116.446,0.913,1.249,0.801,0.933,760,735
135,0.928,255,255,255,4.143,1.579,0.749,29.107,0.680,2.109,0.474,0.914,1026,739
136,2.265,255,255,255,9.613,3.094,0.932,123.502,0.308,3.319,0.301,0.614,954,740
137,0.337,255,255,255,2.174,0.790,0.542,170.644,0.895,1.458,0.686,0.923,885,744
138,0.226,255,255,255,1.803,0.677,0.425,76.315,0.874,1.593,0.628,0.947,492,745
139,1.675,255,255,255,8.885,3.035,0.703,12.761,0.267,4.317,0.232,0.595,646,745
140,0.461,255,255,255,2.550,0.936,0.627,27.996,0.892,1.492,0.670,0.938,695,745
141,0.317,255,255,255,2.029,0.681,0.592,77.567,0.967,1.151,0.869,0.943,332,746
142,0.702,255,255,255,4.132,1.626,0.550,17.217,0.517,2.956,0.338,0.764,422,757
143,2.220,255,255,255,10.033,3.289,0.859,150.327,0.277,3.826,0.261,0.695,771,759
144,2.196,255,255,255,11.180,2.781,1.006,88.944,0.221,2.766,0.362,0.551,920,761
145,0.615,255,255,255,3.081,1.046,0.749,0.682,0.815,1.397,0.716,0.915,537,762
146,4.496,255,255,255,22.706,5.133,1.115,6.203,0.110,4.602,0.217,0.388,678,763
147,0.429,255,255,255,2.444,0.846,0.645,15.220,0.902,1.311,0.763,0.939,474,769
148,0.807,255,255,255,3.651,1.437,0.715,76.578,0.761,2.009,0.498,0.927,376,772
149,1.062,255,255,255,5.294,1.665,0.812,145.321,0.476,2.050,0.488,0.712,757,773
150,0.217,255,255,255,1.703,0.607,0.455,11.980,0.941,1.334,0.750,0.930,559,774
151,1.460,255,255,255,7.504,2.563,0.725,124.690,0.326,3.534,0.283,0.682,863,779
152,0.228,255,255,255,1.799,0.587,0.495,176.783,0.886,1.187,0.843,0.913,517,780
153,0.253,255,255,255,2.319,0.793,0.407,121.363,0.592,1.951,0.513,0.759,544,800
154,0.706,255,255,255,3.332,1.109,0.810,33.026,0.799,1.370,0.730,0.892,469,801
155,0.492,255,255,255,3.612,1.204,0.520,72.375,0.474,2.314,0.432,0.790,1043,801
156,0.948,255,255,255,5.110,1.920,0.629,118.385,0.456,3.054,0.327,0.705,623,805
157,0.403,255,255,255,2.485,0.827,0.621,16.524,0.821,1.330,0.752,0.883,847,806
158,0.521,255,255,255,2.801,0.858,0.773,118.740,0.835,1.110,0.901,0.913,378,808
159,0.456,255,255,255,2.599,0.981,0.592,164.079,0.848,1.658,0.603,0.925,958,814
160,0.787,255,255,255,3.863,1.589,0.631,143.202,0.663,2.520,0.397,0.898,783,815
161,0.449,255,255,255,3.062,0.925,0.618,160.631,0.601,1.498,0.668,0.816,1019,822
162,0.592,255,255,255,2.896,0.978,0.770,19.787,0.886,1.269,0.788,0.930,588,842
163,2.265,255,255,255,12.854,2.057,1.402,2.341,0.172,1.467,0.682,0.555,870,846
164,0.593,255,255,255,2.815,0.928,0.815,40.132,0.941,1.139,0.878,0.949,767,850
165,1.247,255,255,255,5.705,2.031,0.781,61.500,0.481,2.600,0.385,0.755,799,859
166,0.640,255,255,255,3.402,1.276,0.639,142.124,0.695,1.995,0.501,0.894,959,862
167,0.416,255,255,255,2.344,0.777,0.682,70.330,0.952,1.138,0.878,0.947,868,896
