Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_n_11.tif,90,156.338,1.737,11.107,251.715,8.341,1.934,0.887,72.923,0.499,0.736
