Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_n_02.tif,112,232.981,2.080,9.768,254.716,10.022,2.325,0.933,96.996,0.422,0.694
