Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_n_01.tif,142,216.891,1.527,10.711,254.426,7.699,2.015,0.814,78.661,0.487,0.731
