 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,5.612,243.574,0,255,21.619,4.831,1.479,131.819,0.151,3.266,0.306,0.558,747,59
2,0.543,255.000,255,255,2.886,1.004,0.688,34.188,0.819,1.460,0.685,0.913,510,73
3,0.472,255.000,255,255,3.381,1.275,0.472,38.908,0.519,2.704,0.370,0.750,456,99
4,17.116,255.000,255,255,92.035,4.948,4.404,71.936,0.025,1.124,0.890,0.310,391,110
5,0.360,255.000,255,255,2.199,0.745,0.616,24.632,0.936,1.210,0.827,0.939,238,113
6,0.441,255.000,255,255,2.444,0.807,0.696,15.073,0.929,1.160,0.862,0.951,180,131
7,0.642,255.000,255,255,3.612,1.253,0.653,125.246,0.619,1.919,0.521,0.815,316,138
8,0.988,255.000,255,255,5.259,2.077,0.606,175.913,0.449,3.430,0.292,0.796,220,140
9,0.288,255.000,255,255,1.958,0.651,0.563,67.024,0.943,1.156,0.865,0.933,844,183
10,0.926,255.000,255,255,4.589,1.965,0.600,59.685,0.553,3.275,0.305,0.873,117,197
11,0.400,255.000,255,255,2.429,0.873,0.583,97.269,0.851,1.497,0.668,0.936,243,200
12,0.476,255.000,255,255,2.740,1.103,0.549,50.693,0.796,2.009,0.498,0.920,407,201
13,0.286,255.000,255,255,2.019,0.698,0.522,43.096,0.882,1.337,0.748,0.921,933,209
14,1.015,255.000,255,255,4.975,1.386,0.933,60.423,0.515,1.486,0.673,0.748,224,217
15,0.405,255.000,255,255,2.695,0.946,0.545,117.817,0.701,1.736,0.576,0.855,853,218
16,0.612,255.000,255,255,3.041,1.126,0.691,123.169,0.831,1.629,0.614,0.911,126,229
17,0.353,255.000,255,255,2.890,1.204,0.373,108.954,0.531,3.227,0.310,0.756,321,240
18,0.988,255.000,255,255,5.319,1.265,0.994,128.395,0.439,1.273,0.786,0.690,191,249
19,1.972,255.000,255,255,9.167,2.347,1.070,176.563,0.295,2.194,0.456,0.689,895,258
20,0.695,255.000,255,255,3.977,1.470,0.602,75.651,0.552,2.441,0.410,0.792,367,263
21,0.362,255.000,255,255,3.126,1.295,0.356,136.850,0.465,3.639,0.275,0.745,222,276
22,1.750,255.000,255,255,8.862,3.664,0.608,127.473,0.280,6.027,0.166,0.628,427,283
23,1.028,255.000,255,255,6.336,1.220,1.072,48.027,0.322,1.138,0.879,0.660,208,289
24,0.228,255.000,255,255,1.919,0.668,0.435,151.824,0.778,1.537,0.651,0.857,155,295
25,0.548,254.158,0,255,3.682,1.084,0.644,32.779,0.508,1.682,0.595,0.761,739,295
26,0.492,255.000,255,255,3.226,1.206,0.519,133.568,0.594,2.322,0.431,0.823,261,299
27,0.559,255.000,255,255,2.900,1.090,0.653,160.859,0.835,1.668,0.600,0.928,235,300
28,0.261,255.000,255,255,1.884,0.649,0.511,74.801,0.923,1.271,0.786,0.920,180,316
29,0.300,255.000,255,255,2.274,0.883,0.433,10.269,0.730,2.040,0.490,0.865,318,320
30,0.612,255.000,255,255,4.377,0.928,0.839,52.827,0.401,1.107,0.903,0.757,239,324
31,0.704,255.000,255,255,4.228,0.988,0.907,58.950,0.495,1.090,0.918,0.767,259,324
32,0.273,255.000,255,255,2.033,0.796,0.437,91.276,0.831,1.820,0.550,0.935,439,328
33,0.239,255.000,255,255,1.788,0.610,0.498,38.110,0.938,1.225,0.816,0.923,205,331
34,0.579,255.000,255,255,2.985,1.033,0.713,54.599,0.816,1.449,0.690,0.918,114,342
35,1.368,255.000,255,255,8.410,2.414,0.721,166.666,0.243,3.347,0.299,0.517,136,347
36,0.499,255.000,255,255,2.770,0.966,0.658,10.253,0.818,1.467,0.682,0.923,284,357
37,2.347,255.000,255,255,11.487,2.616,1.142,15.798,0.223,2.290,0.437,0.617,230,365
38,4.116,255.000,255,255,21.961,2.988,1.754,158.577,0.107,1.704,0.587,0.495,410,372
39,4.098,255.000,255,255,20.692,3.073,1.698,39.423,0.120,1.810,0.552,0.365,262,377
40,0.266,255.000,255,255,1.848,0.621,0.546,161.288,0.978,1.138,0.879,0.936,377,382
41,0.244,255.000,255,255,1.774,0.572,0.544,13.627,0.976,1.053,0.950,0.922,327,390
42,0.268,255.000,255,255,1.969,0.716,0.476,58.833,0.868,1.503,0.665,0.908,610,399
43,0.389,255.000,255,255,2.525,0.927,0.534,95.245,0.767,1.734,0.577,0.903,333,407
44,0.268,255.000,255,255,2.465,1.032,0.330,158.972,0.554,3.126,0.320,0.800,388,414
45,1.889,255.000,255,255,9.574,2.130,1.129,151.917,0.259,1.887,0.530,0.553,630,416
46,1.527,255.000,255,255,7.628,1.971,0.987,1.817,0.330,1.998,0.501,0.683,378,424
47,1.120,255.000,255,255,6.047,2.505,0.569,119.612,0.385,4.402,0.227,0.733,405,431
48,1.301,255.000,255,255,8.095,1.791,0.925,154.116,0.249,1.936,0.516,0.578,510,431
49,0.340,255.000,255,255,2.139,0.737,0.588,15.173,0.934,1.254,0.797,0.935,161,441
50,1.475,255.000,255,255,9.082,1.909,0.984,4.364,0.225,1.940,0.515,0.559,182,450
51,0.358,255.000,255,255,2.830,1.194,0.382,90.759,0.562,3.127,0.320,0.813,293,450
52,0.201,255.000,255,255,2.585,0.906,0.282,53.591,0.378,3.213,0.311,0.700,10,451
53,0.443,255.000,255,255,2.645,0.982,0.574,40.361,0.796,1.710,0.585,0.901,315,454
54,2.837,255.000,255,255,14.418,3.708,0.974,1.685,0.171,3.806,0.263,0.487,722,458
55,0.251,255.000,255,255,1.823,0.621,0.515,38.016,0.950,1.205,0.830,0.924,271,466
56,0.584,255.000,255,255,3.732,1.136,0.655,18.505,0.527,1.736,0.576,0.776,626,468
57,1.069,255.000,255,255,5.881,2.319,0.587,69.070,0.388,3.949,0.253,0.733,325,469
58,0.318,255.000,255,255,2.249,0.848,0.478,13.403,0.791,1.775,0.563,0.912,767,473
59,2.594,214.100,0,255,9.889,2.711,1.219,56.630,0.333,2.225,0.450,0.718,650,478
60,2.500,255.000,255,255,12.889,2.306,1.380,54.964,0.189,1.671,0.598,0.473,252,480
61,0.221,255.000,255,255,2.064,0.793,0.354,140.146,0.651,2.239,0.447,0.830,217,487
62,0.659,255.000,255,255,3.572,1.450,0.578,44.892,0.649,2.508,0.399,0.843,276,488
63,0.213,255.000,255,255,2.004,0.786,0.346,41.119,0.668,2.273,0.440,0.871,395,488
64,0.427,255.000,255,255,2.454,0.911,0.597,89.622,0.891,1.527,0.655,0.946,186,490
65,0.498,255.000,255,255,3.411,1.422,0.446,93.862,0.537,3.191,0.313,0.821,172,492
