 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.816,253.304,0,255,5.711,2.117,0.491,31.305,0.314,4.313,0.232,0.730,386,40
2,0.583,255.000,255,255,2.865,0.979,0.757,28.173,0.892,1.293,0.773,0.937,570,80
3,0.584,255.000,255,255,3.241,1.268,0.587,91.942,0.699,2.162,0.462,0.914,650,101
4,2.638,255.000,255,255,10.864,2.575,1.304,66.683,0.281,1.974,0.506,0.591,375,109
5,2.281,237.407,0,255,7.319,1.983,1.465,60.431,0.535,1.354,0.739,0.792,467,115
6,0.507,255.000,255,255,2.685,0.913,0.706,27.127,0.883,1.293,0.773,0.932,628,135
7,0.564,255.000,255,255,2.935,1.091,0.659,107.664,0.823,1.656,0.604,0.923,433,156
8,1.053,255.000,255,255,5.373,2.364,0.567,95.579,0.458,4.170,0.240,0.865,319,160
9,0.201,255.000,255,255,1.678,0.614,0.417,83.106,0.896,1.472,0.679,0.921,391,177
10,0.277,255.000,255,255,2.460,0.868,0.406,24.661,0.575,2.136,0.468,0.775,594,186
11,1.567,255.000,255,255,7.375,2.185,0.913,162.598,0.362,2.394,0.418,0.610,259,194
12,1.288,255.000,255,255,5.879,1.965,0.835,3.546,0.468,2.354,0.425,0.753,457,196
13,1.324,255.000,255,255,8.134,2.364,0.713,91.831,0.252,3.315,0.302,0.564,407,198
14,0.239,255.000,255,255,2.014,0.798,0.381,132.092,0.740,2.092,0.478,0.880,354,204
15,0.490,255.000,255,255,2.610,0.937,0.667,134.730,0.905,1.405,0.712,0.943,230,217
16,0.671,255.000,255,255,4.498,1.674,0.511,116.445,0.417,3.279,0.305,0.667,317,217
17,1.100,255.000,255,255,5.475,1.729,0.810,87.246,0.461,2.135,0.468,0.776,381,222
18,0.315,255.000,255,255,2.089,0.709,0.565,14.854,0.907,1.255,0.797,0.918,467,222
19,0.879,255.000,255,255,3.788,1.490,0.751,47.213,0.770,1.984,0.504,0.920,259,230
20,2.385,254.807,0,255,13.153,3.899,0.779,107.756,0.173,5.008,0.200,0.476,162,231
21,0.590,255.000,255,255,3.657,1.210,0.621,48.569,0.554,1.949,0.513,0.772,282,237
22,0.946,255.000,255,255,4.753,1.867,0.645,84.339,0.526,2.894,0.346,0.794,356,239
23,0.306,255.000,255,255,2.780,1.096,0.355,13.591,0.497,3.084,0.324,0.830,544,239
24,3.481,255.000,255,255,16.117,3.201,1.385,113.745,0.168,2.312,0.433,0.555,468,259
25,1.699,255.000,255,255,10.166,3.339,0.648,179.507,0.207,5.153,0.194,0.573,229,260
26,1.836,255.000,255,255,9.213,3.449,0.678,42.129,0.272,5.087,0.197,0.675,421,265
27,1.627,255.000,255,255,9.734,1.897,1.092,58.257,0.216,1.737,0.576,0.615,323,266
28,0.212,255.000,255,255,1.703,0.587,0.459,56.708,0.917,1.279,0.782,0.921,393,266
29,0.241,255.000,255,255,2.525,1.124,0.273,65.198,0.474,4.124,0.243,0.811,441,267
30,0.308,255.000,255,255,2.164,0.853,0.459,179.839,0.826,1.858,0.538,0.926,475,287
31,0.787,255.000,255,255,4.668,1.518,0.660,150.815,0.454,2.299,0.435,0.717,509,293
32,0.396,255.000,255,255,2.344,0.785,0.642,55.437,0.906,1.222,0.818,0.932,202,295
33,0.432,255.000,255,255,3.346,1.477,0.373,65.857,0.485,3.960,0.253,0.875,429,296
34,0.338,255.000,255,255,2.525,1.047,0.412,57.297,0.667,2.543,0.393,0.848,336,300
35,0.277,255.000,255,255,2.064,0.775,0.455,127.782,0.816,1.705,0.587,0.895,459,311
36,1.751,255.000,255,255,8.641,1.533,1.455,17.925,0.295,1.054,0.949,0.659,245,316
37,0.581,255.000,255,255,4.016,1.566,0.472,97.391,0.452,3.315,0.302,0.811,360,318
38,0.416,255.000,255,255,2.715,1.000,0.530,29.940,0.709,1.886,0.530,0.885,484,327
39,7.972,255.000,255,255,38.943,3.915,2.593,128.620,0.066,1.510,0.662,0.304,411,335
40,1.766,255.000,255,255,9.691,2.850,0.789,59.102,0.236,3.613,0.277,0.517,424,340
41,0.279,255.000,255,255,1.969,0.702,0.506,16.101,0.903,1.388,0.721,0.919,270,343
42,0.637,255.000,255,255,3.321,1.255,0.646,139.706,0.725,1.941,0.515,0.859,298,345
43,1.057,255.000,255,255,6.332,2.010,0.669,50.968,0.331,3.005,0.333,0.676,193,346
44,0.653,255.000,255,255,3.846,1.638,0.508,78.611,0.555,3.228,0.310,0.842,505,351
45,0.367,255.000,255,255,2.259,0.795,0.588,58.753,0.904,1.353,0.739,0.929,333,352
46,0.405,255.000,255,255,3.180,0.970,0.532,51.026,0.504,1.824,0.548,0.758,378,354
47,0.630,255.000,255,255,3.566,1.285,0.624,135.437,0.622,2.059,0.486,0.803,220,358
48,0.297,255.000,255,255,2.079,0.762,0.496,30.315,0.863,1.537,0.651,0.929,288,364
49,0.499,254.076,0,255,3.346,1.371,0.464,6.236,0.560,2.956,0.338,0.860,150,365
50,0.456,255.000,255,255,3.120,1.265,0.459,71.057,0.589,2.759,0.362,0.837,475,373
51,0.760,255.000,255,255,3.807,1.272,0.761,94.807,0.659,1.672,0.598,0.862,306,378
52,0.289,255.000,255,255,1.994,0.657,0.561,41.888,0.915,1.172,0.853,0.917,567,379
53,4.105,244.099,0,255,16.520,4.996,1.046,72.874,0.189,4.776,0.209,0.565,196,384
54,0.215,255.000,255,255,1.884,0.573,0.479,109.056,0.763,1.196,0.836,0.853,158,395
55,1.598,255.000,255,255,7.089,2.050,0.992,51.775,0.400,2.067,0.484,0.681,253,395
56,0.906,255.000,255,255,4.699,1.425,0.810,166.001,0.516,1.760,0.568,0.755,318,405
57,1.294,255.000,255,255,7.188,1.871,0.880,53.569,0.315,2.125,0.471,0.619,302,416
58,1.364,255.000,255,255,7.309,2.235,0.777,28.963,0.321,2.875,0.348,0.597,353,436
59,0.398,255.000,255,255,2.365,0.865,0.586,55.212,0.894,1.477,0.677,0.924,228,448
60,0.592,255.000,255,255,2.981,1.153,0.653,36.673,0.837,1.765,0.567,0.936,254,457
61,0.326,255.000,255,255,2.871,1.248,0.332,55.212,0.496,3.755,0.266,0.784,198,477
62,0.780,255.000,255,255,4.363,1.535,0.647,58.902,0.515,2.372,0.422,0.774,229,477
63,1.925,255.000,255,255,9.178,3.175,0.772,77.354,0.287,4.114,0.243,0.684,389,481
64,5.424,255.000,255,255,25.923,6.835,1.010,65.718,0.101,6.764,0.148,0.430,289,487
65,0.221,255.000,255,255,1.813,0.694,0.405,16.534,0.844,1.716,0.583,0.924,409,491
66,0.514,255.000,255,255,2.825,1.054,0.621,20.362,0.809,1.699,0.589,0.924,246,492
67,0.239,255.000,255,255,1.788,0.604,0.503,31.905,0.938,1.201,0.832,0.930,429,509
68,1.263,255.000,255,255,5.732,2.331,0.690,48.493,0.483,3.378,0.296,0.796,233,512
69,1.279,255.000,255,255,5.124,2.165,0.752,67.163,0.612,2.878,0.347,0.915,181,519
70,0.554,255.000,255,255,2.765,0.876,0.804,31.334,0.910,1.089,0.918,0.937,314,526
71,0.749,255.000,255,255,3.336,1.037,0.919,70.755,0.846,1.128,0.887,0.936,116,541
72,2.233,244.048,0,255,8.331,1.986,1.431,4.884,0.404,1.388,0.721,0.673,288,542
73,0.215,255.000,255,255,1.714,0.588,0.466,64.922,0.921,1.262,0.792,0.902,354,544
74,1.314,255.000,255,255,5.966,1.667,1.003,77.354,0.464,1.661,0.602,0.800,188,557
75,0.282,255.000,255,255,1.969,0.676,0.532,69.872,0.915,1.271,0.787,0.918,133,566
76,0.944,254.023,0,255,5.695,1.461,0.823,2.995,0.366,1.776,0.563,0.684,347,569
77,2.238,255.000,255,255,11.090,2.654,1.074,56.166,0.229,2.472,0.405,0.635,133,613
78,5.406,254.915,0,255,26.436,5.687,1.210,76.271,0.097,4.699,0.213,0.272,381,650
79,4.431,255.000,255,255,22.383,3.274,1.723,42.699,0.111,1.900,0.526,0.504,140,670
80,3.700,255.000,255,255,17.462,3.070,1.535,105.881,0.152,2.000,0.500,0.461,159,677
81,0.612,255.000,255,255,3.381,1.298,0.600,72.694,0.672,2.164,0.462,0.879,571,682
82,2.616,255.000,255,255,11.682,3.241,1.028,20.493,0.241,3.153,0.317,0.616,534,701
83,1.511,255.000,255,255,7.168,2.062,0.933,110.791,0.370,2.211,0.452,0.648,308,702
84,2.777,255.000,255,255,13.051,4.741,0.746,51.240,0.205,6.357,0.157,0.625,463,774
85,1.880,255.000,255,255,8.865,3.001,0.797,73.289,0.301,3.764,0.266,0.628,141,780
86,0.968,255.000,255,255,4.788,1.886,0.653,70.168,0.531,2.887,0.346,0.824,157,791
87,0.780,255.000,255,255,4.213,1.168,0.850,151.849,0.552,1.375,0.728,0.764,79,797
88,0.832,255.000,255,255,5.431,2.135,0.496,45.189,0.355,4.301,0.233,0.754,62,817
89,0.554,255.000,255,255,3.045,1.167,0.604,22.760,0.750,1.931,0.518,0.909,281,853
90,0.242,255.000,255,255,1.823,0.598,0.516,66.237,0.916,1.157,0.864,0.915,77,863
91,0.830,255.000,255,255,5.265,1.927,0.549,27.595,0.376,3.513,0.285,0.730,142,869
92,0.273,255.000,255,255,1.994,0.643,0.541,50.761,0.864,1.189,0.841,0.901,343,886
