 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,2.272,255.000,255,255,10.835,3.368,0.859,135.731,0.243,3.920,0.255,0.595,244,86
2,0.604,255.000,255,255,3.467,1.249,0.616,171.985,0.632,2.027,0.493,0.889,193,93
3,0.239,255.000,255,255,2.284,0.658,0.462,5.477,0.575,1.424,0.702,0.835,162,96
4,1.015,255.000,255,255,5.479,1.555,0.831,109.217,0.425,1.871,0.534,0.712,451,116
5,0.563,255.000,255,255,2.825,1.007,0.711,69.962,0.886,1.416,0.706,0.935,252,127
6,0.242,255.000,255,255,2.280,0.688,0.449,8.076,0.586,1.532,0.653,0.859,165,128
7,2.439,255.000,255,255,14.127,3.360,0.924,148.620,0.154,3.636,0.275,0.561,221,140
8,1.637,255.000,255,255,6.178,2.635,0.791,46.140,0.539,3.332,0.300,0.886,650,142
9,0.219,255.000,255,255,1.774,0.577,0.483,36.113,0.874,1.194,0.837,0.896,380,160
10,5.314,255.000,255,255,26.762,4.450,1.520,35.900,0.093,2.927,0.342,0.406,516,161
11,0.990,255.000,255,255,6.709,2.759,0.457,143.555,0.276,6.042,0.166,0.586,210,165
12,0.693,255.000,255,255,5.585,1.157,0.762,103.520,0.279,1.518,0.659,0.559,183,169
13,0.592,255.000,255,255,3.987,1.352,0.557,87.704,0.468,2.425,0.412,0.719,333,169
14,0.431,255.000,255,255,2.755,1.081,0.507,79.319,0.713,2.130,0.470,0.900,486,172
15,0.273,255.000,255,255,2.004,0.766,0.454,34.579,0.855,1.687,0.593,0.910,464,173
16,0.257,255.000,255,255,1.848,0.612,0.535,120.412,0.945,1.143,0.875,0.937,361,176
17,0.481,255.000,255,255,2.840,1.041,0.589,113.054,0.750,1.768,0.566,0.872,378,188
18,0.266,255.000,255,255,1.933,0.692,0.490,174.083,0.894,1.413,0.708,0.913,207,197
19,2.088,254.779,0,255,9.138,3.859,0.689,135.268,0.314,5.602,0.179,0.753,103,198
20,1.024,255.000,255,255,5.790,2.007,0.650,8.696,0.384,3.090,0.324,0.694,445,198
21,2.162,255.000,255,255,14.567,2.026,1.359,175.719,0.128,1.491,0.671,0.438,229,207
22,0.213,255.000,255,255,1.703,0.581,0.468,162.140,0.925,1.242,0.805,0.908,315,207
23,0.528,255.000,255,255,3.411,1.405,0.479,0.526,0.571,2.933,0.341,0.908,551,207
24,2.846,219.984,0,255,9.937,3.436,1.055,123.965,0.362,3.257,0.307,0.723,341,208
25,0.572,255.000,255,255,3.176,1.271,0.573,54.006,0.712,2.219,0.451,0.884,188,211
26,0.934,255.000,255,255,4.373,1.466,0.811,65.091,0.613,1.809,0.553,0.802,522,230
27,0.416,253.891,0,255,3.176,1.089,0.486,134.121,0.518,2.239,0.447,0.776,742,236
28,0.559,255.000,255,255,3.662,1.485,0.479,46.085,0.524,3.097,0.323,0.761,230,237
29,0.315,255.000,255,255,2.029,0.728,0.550,108.107,0.961,1.323,0.756,0.946,550,237
30,0.369,253.750,0,255,2.985,1.127,0.417,175.193,0.520,2.704,0.370,0.763,168,244
31,1.739,255.000,255,255,9.012,2.319,0.955,94.015,0.269,2.430,0.412,0.621,311,247
32,0.577,255.000,255,255,3.732,1.441,0.510,152.482,0.521,2.825,0.354,0.805,280,259
33,0.299,255.000,255,255,2.840,1.172,0.324,172.186,0.465,3.614,0.277,0.769,200,267
34,0.228,255.000,255,255,1.813,0.676,0.430,103.430,0.871,1.573,0.636,0.910,348,267
35,1.706,255.000,255,255,7.284,2.029,1.070,81.146,0.404,1.896,0.527,0.752,525,269
