 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.242,255.000,255,255,1.873,0.640,0.482,122.326,0.868,1.328,0.753,0.931,224,12
2,0.498,254.073,0,255,2.765,0.846,0.749,105.616,0.818,1.130,0.885,0.902,342,72
3,1.160,255.000,255,255,5.205,1.968,0.750,153.421,0.538,2.623,0.381,0.774,186,77
4,0.572,255.000,255,255,2.935,1.081,0.673,28.445,0.834,1.605,0.623,0.924,335,146
5,0.402,255.000,255,255,2.330,0.749,0.683,11.550,0.930,1.097,0.912,0.927,427,179
6,3.282,255.000,255,255,15.835,2.803,1.491,40.129,0.164,1.880,0.532,0.584,468,182
7,0.288,255.000,255,255,1.979,0.655,0.559,71.918,0.923,1.173,0.852,0.914,335,185
8,0.429,255.000,255,255,2.850,0.793,0.688,155.521,0.663,1.153,0.868,0.832,531,201
9,0.608,255.000,255,255,3.340,1.361,0.569,12.217,0.685,2.394,0.418,0.894,214,209
10,1.203,255.000,255,255,6.448,2.560,0.598,132.358,0.364,4.278,0.234,0.668,142,223
11,0.420,255.000,255,255,2.394,0.751,0.711,66.132,0.920,1.056,0.947,0.941,333,226
12,1.920,255.000,255,255,9.477,2.119,1.154,68.895,0.269,1.836,0.545,0.641,483,232
13,0.402,255.000,255,255,3.141,1.174,0.436,116.948,0.512,2.695,0.371,0.778,194,233
14,0.505,255.000,255,255,3.151,1.096,0.586,63.302,0.639,1.870,0.535,0.829,544,234
15,0.630,255.000,255,255,3.230,1.296,0.618,172.800,0.758,2.096,0.477,0.934,238,242
16,0.807,255.000,255,255,3.937,1.505,0.683,74.026,0.654,2.205,0.453,0.838,366,245
17,2.202,255.000,255,255,9.539,1.887,1.486,0.239,0.304,1.270,0.788,0.728,399,245
18,0.367,255.000,255,255,2.369,0.903,0.518,69.487,0.822,1.742,0.574,0.921,342,248
19,2.730,255.000,255,255,13.134,2.966,1.172,18.942,0.199,2.530,0.395,0.586,554,254
20,3.146,255.000,255,255,16.298,3.382,1.185,115.864,0.149,2.855,0.350,0.449,211,263
21,0.612,254.246,0,255,4.734,1.976,0.394,153.261,0.343,5.014,0.199,0.697,120,277
22,0.660,255.000,255,255,3.166,1.112,0.756,1.249,0.828,1.469,0.681,0.924,292,278
23,1.426,255.000,255,255,6.342,1.844,0.984,81.397,0.445,1.874,0.534,0.739,326,279
24,0.251,255.000,255,255,2.083,0.911,0.352,176.359,0.728,2.591,0.386,0.942,253,287
25,0.711,255.000,255,255,3.201,1.121,0.808,69.093,0.872,1.388,0.721,0.940,456,289
26,1.257,255.000,255,255,6.342,1.785,0.897,161.503,0.393,1.989,0.503,0.664,256,297
27,0.251,255.000,255,255,1.848,0.614,0.522,53.796,0.925,1.177,0.850,0.924,478,298
28,0.566,255.000,255,255,2.765,0.955,0.755,35.279,0.931,1.265,0.790,0.943,511,298
29,0.317,255.000,255,255,2.079,0.761,0.530,71.284,0.921,1.438,0.695,0.943,350,300
