 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,2.922,255.000,255,255,13.068,2.822,1.319,64.981,0.215,2.140,0.467,0.691,594,74
2,0.666,255.000,255,255,3.332,1.282,0.661,57.911,0.754,1.940,0.516,0.891,534,114
3,0.621,255.000,255,255,3.251,1.253,0.630,73.162,0.738,1.988,0.503,0.893,549,155
4,0.326,255.000,255,255,2.104,0.749,0.554,78.306,0.925,1.352,0.740,0.942,472,188
5,0.700,255.000,255,255,3.452,1.347,0.662,129.150,0.738,2.036,0.491,0.881,623,229
6,1.829,255.000,255,255,7.137,3.243,0.718,107.657,0.451,4.515,0.222,0.875,590,244
7,0.809,255.000,255,255,3.512,1.330,0.774,135.409,0.824,1.717,0.582,0.920,516,250
8,3.979,255.000,255,255,18.146,3.802,1.332,105.193,0.152,2.853,0.351,0.402,413,276
9,2.184,247.606,0,255,7.524,2.987,0.931,138.031,0.485,3.209,0.312,0.778,664,286
10,0.273,255.000,255,255,1.923,0.715,0.487,10.357,0.928,1.469,0.681,0.959,531,293
11,0.456,255.000,255,255,2.465,0.879,0.660,69.111,0.943,1.331,0.751,0.947,477,294
12,0.496,255.000,255,255,3.197,1.274,0.495,135.296,0.610,2.573,0.389,0.847,350,307
13,0.700,255.000,255,255,4.512,1.914,0.466,81.195,0.432,4.108,0.243,0.795,544,307
14,1.399,255.000,255,255,5.819,2.452,0.726,92.390,0.519,3.377,0.296,0.849,276,315
15,0.246,255.000,255,255,1.919,0.744,0.421,137.904,0.840,1.767,0.566,0.904,493,326
16,1.735,255.000,255,255,8.514,2.041,1.082,124.832,0.301,1.886,0.530,0.659,611,335
17,0.633,255.000,255,255,3.236,1.131,0.713,20.841,0.760,1.588,0.630,0.899,508,340
18,4.968,248.592,0,255,20.669,5.241,1.207,121.765,0.146,4.342,0.230,0.524,657,348
19,0.749,255.000,255,255,4.543,1.749,0.545,134.937,0.456,3.206,0.312,0.731,492,349
20,0.318,255.000,255,255,2.164,0.797,0.509,33.122,0.855,1.567,0.638,0.929,576,350
