 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
21,1.091,255.000,255,255,7.614,2.022,0.687,37.501,0.237,2.943,0.340,0.498,484,229
22,0.226,255.000,255,255,2.149,0.901,0.320,28.544,0.615,2.819,0.355,0.833,314,234
23,0.201,255.000,255,255,1.859,0.550,0.465,63.575,0.730,1.182,0.846,0.857,390,235
24,0.223,255.000,255,255,2.404,0.975,0.291,12.549,0.484,3.353,0.298,0.752,550,235
25,4.415,255.000,255,255,24.229,2.417,2.326,20.105,0.095,1.039,0.962,0.421,261,240
26,1.071,255.000,255,255,7.866,3.692,0.369,55.349,0.218,9.997,0.100,0.714,213,249
27,0.261,255.000,255,255,2.089,0.862,0.385,43.746,0.750,2.240,0.446,0.906,361,249
28,3.810,254.031,0,255,19.897,6.117,0.793,111.501,0.121,7.714,0.130,0.422,672,254
29,0.409,255.000,255,255,2.610,0.994,0.524,77.763,0.754,1.897,0.527,0.913,425,255
30,0.248,255.000,255,255,2.269,0.905,0.349,54.233,0.605,2.593,0.386,0.862,481,261
31,1.547,255.000,255,255,9.783,2.170,0.908,49.471,0.203,2.391,0.418,0.591,513,262
32,3.725,255.000,255,255,23.998,2.990,1.586,100.306,0.081,1.885,0.531,0.366,403,271
33,0.474,255.000,255,255,3.251,0.937,0.644,105.461,0.564,1.454,0.688,0.776,324,281
34,0.280,255.000,255,255,2.670,0.669,0.534,33.603,0.494,1.254,0.798,0.745,450,282
35,0.612,252.737,0,255,4.945,1.611,0.483,50.674,0.314,3.335,0.300,0.684,616,284
36,3.553,255.000,255,255,19.338,3.265,1.386,35.234,0.119,2.356,0.424,0.463,531,287
37,0.297,255.000,255,255,2.029,0.727,0.520,10.776,0.906,1.399,0.715,0.929,211,305
38,4.387,255.000,255,255,21.899,3.410,1.638,65.721,0.115,2.082,0.480,0.366,236,305
39,2.857,255.000,255,255,16.804,2.188,1.663,149.748,0.127,1.316,0.760,0.333,573,312
40,0.838,255.000,255,255,6.267,1.288,0.828,178.704,0.268,1.556,0.643,0.601,451,324
41,0.460,255.000,255,255,3.917,0.954,0.613,157.832,0.376,1.555,0.643,0.607,314,327
42,0.208,255.000,255,255,1.909,0.717,0.370,103.107,0.718,1.938,0.516,0.871,283,330
43,0.948,255.000,255,255,4.587,1.970,0.613,179.676,0.566,3.214,0.311,0.876,153,346
44,1.178,255.000,255,255,6.338,1.437,1.044,6.918,0.369,1.377,0.726,0.669,333,358
45,1.104,255.000,255,255,6.157,1.979,0.710,46.081,0.366,2.786,0.359,0.615,528,359
46,0.362,255.000,255,255,3.473,1.593,0.289,53.935,0.377,5.506,0.182,0.771,493,374
47,1.004,255.000,255,255,5.666,2.177,0.587,56.810,0.393,3.706,0.270,0.686,175,375
48,0.445,255.000,255,255,3.491,1.531,0.370,151.442,0.459,4.137,0.242,0.794,533,389
49,1.091,255.000,255,255,5.495,2.178,0.638,53.019,0.454,3.415,0.293,0.753,464,392
50,1.507,255.000,255,255,8.960,1.607,1.194,113.627,0.236,1.345,0.743,0.627,601,400
51,2.104,255.000,255,255,11.615,2.101,1.275,70.038,0.196,1.648,0.607,0.502,183,406
52,1.386,255.000,255,255,8.165,1.814,0.973,20.303,0.261,1.865,0.536,0.633,360,411
53,2.613,255.000,255,255,14.729,3.906,0.852,47.379,0.151,4.586,0.218,0.525,460,413
54,0.572,255.000,255,255,4.008,1.196,0.609,22.792,0.447,1.965,0.509,0.694,243,418
55,2.989,255.000,255,255,16.374,3.700,1.029,168.160,0.140,3.597,0.278,0.460,285,426
56,0.299,255.000,255,255,2.460,1.105,0.344,38.898,0.620,3.215,0.311,0.882,155,429
57,0.279,255.000,255,255,2.079,0.814,0.436,31.961,0.810,1.868,0.535,0.928,388,438
58,0.349,255.000,255,255,2.825,1.143,0.389,24.647,0.550,2.941,0.340,0.827,413,444
59,1.205,255.000,255,255,7.263,2.151,0.713,79.241,0.287,3.016,0.332,0.617,222,452
60,1.853,255.000,255,255,12.329,2.461,0.959,60.997,0.153,2.567,0.390,0.540,252,461
61,0.246,255.000,255,255,2.089,0.677,0.463,149.787,0.709,1.464,0.683,0.855,280,471
62,0.488,255.000,255,255,3.552,1.194,0.521,170.625,0.487,2.291,0.437,0.756,567,471
63,0.393,255.000,255,255,2.745,0.933,0.536,162.541,0.655,1.741,0.574,0.843,359,479
64,0.550,255.000,255,255,3.406,1.248,0.561,146.704,0.596,2.223,0.450,0.827,304,480
65,7.112,255.000,255,255,40.491,3.998,2.265,46.482,0.055,1.765,0.567,0.392,446,483
66,2.719,251.437,0,255,14.065,2.237,1.548,164.430,0.173,1.445,0.692,0.592,275,494
67,0.358,255.000,255,255,2.755,0.982,0.465,58.586,0.593,2.113,0.473,0.837,341,511
68,1.605,255.000,255,255,7.724,2.681,0.762,2.163,0.338,3.518,0.284,0.687,163,517
69,0.642,255.000,255,255,5.475,1.141,0.717,26.485,0.269,1.592,0.628,0.609,257,531
70,0.239,255.000,255,255,1.834,0.651,0.467,39.614,0.892,1.396,0.717,0.904,324,552
71,3.499,255.000,255,255,18.279,3.777,1.180,55.733,0.132,3.202,0.312,0.454,278,555
72,1.397,255.000,255,255,7.734,2.542,0.699,90.888,0.293,3.635,0.275,0.590,437,577
73,0.675,255.000,255,255,4.199,1.904,0.451,50.066,0.481,4.221,0.237,0.805,348,581
74,0.675,255.000,255,255,4.643,1.753,0.490,8.294,0.393,3.577,0.280,0.776,44,584
75,0.232,255.000,255,255,1.898,0.701,0.421,76.394,0.808,1.666,0.600,0.905,221,597
76,1.259,255.000,255,255,5.871,2.046,0.783,43.611,0.459,2.612,0.383,0.757,207,610
77,0.612,255.000,255,255,3.796,1.526,0.510,4.449,0.533,2.991,0.334,0.857,632,617
78,0.219,255.000,255,255,1.668,0.570,0.489,85.356,0.989,1.167,0.857,0.945,427,623
79,0.443,255.000,255,255,2.740,1.052,0.537,40.951,0.742,1.960,0.510,0.899,128,631
80,0.850,255.000,255,255,4.719,1.848,0.586,40.225,0.480,3.154,0.317,0.808,229,677
