 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,9,0.496,0,0,0.496
2,1,0,2,0,6,0.403,0,0,0.403
3,1,0,2,0,0,0.060,0,0,0.060
4,1,0,2,0,3,0.170,0,0,0.170
5,4,2,2,2,88,1.168,2,0,2.688
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,7,0.446,0,0,0.446
8,2,1,1,3,30,0.822,1,0,1.105
9,1,0,2,0,8,0.400,0,0,0.400
10,3,1,3,1,45,0.804,1,0,0.892
11,1,0,2,0,10,0.626,0,0,0.626
12,1,0,2,0,3,0.205,0,0,0.205
13,1,0,2,0,13,0.701,0,0,0.701
14,1,0,2,0,17,0.889,0,0,0.889
15,1,0,2,0,12,0.712,0,0,0.712
16,1,0,2,0,1,0.103,0,0,0.103
17,1,0,2,0,0,0.043,0,0,0.043
18,5,2,4,4,129,1.294,2,0,3.000
19,0,0,1,0,0,0.000,0,0,0.000
20,3,1,3,1,46,0.806,1,0,1.154
21,8,4,4,6,75,0.522,4,0,1.041
22,1,0,2,0,5,0.343,0,0,0.343
23,1,0,2,0,4,0.283,0,0,0.283
24,1,0,2,0,15,0.733,0,0,0.733
25,1,0,2,0,20,0.964,0,0,0.964
26,3,1,3,1,69,1.162,1,0,1.570
27,3,1,3,3,81,1.454,1,0,2.362
28,1,0,2,0,11,0.581,0,0,0.581
29,3,1,3,3,45,0.809,1,0,1.527
30,1,0,2,0,3,0.205,0,0,0.205
31,1,0,2,0,3,0.241,0,0,0.241
32,3,1,3,1,118,2.039,1,0,2.497
33,1,0,2,0,5,0.343,0,0,0.343
34,1,0,2,0,8,0.471,0,0,0.471
35,3,1,3,3,72,1.239,1,0,2.536
36,1,0,2,0,11,0.616,0,0,0.616
37,3,1,3,3,53,0.952,1,0,1.558
38,5,2,4,2,81,0.866,2,0,2.016
39,1,0,2,0,16,0.864,0,0,0.864
40,1,0,2,0,23,1.144,0,0,1.144
41,1,0,2,0,12,0.659,0,0,0.659
42,3,1,3,3,56,1.018,1,0,1.435
43,1,0,2,0,4,0.283,0,0,0.283
44,1,0,2,0,11,0.634,0,0,0.634
45,1,0,2,0,4,0.230,0,0,0.230
46,1,0,2,0,15,0.839,0,0,0.839
47,1,0,2,0,4,0.248,0,0,0.248
48,1,0,2,0,0,0.043,0,0,0.043
49,3,1,3,1,129,2.136,1,0,4.357
50,1,0,2,0,24,1.187,0,0,1.187
51,1,0,2,0,19,0.939,0,0,0.939
52,1,0,2,0,1,0.085,0,0,0.085
53,3,1,3,1,37,0.661,1,0,0.864
54,1,0,2,0,35,1.796,0,0,1.796
55,3,1,3,1,39,0.707,1,0,1.147
56,1,0,2,0,19,1.027,0,0,1.027
57,3,1,3,3,18,0.373,1,0,0.623
58,1,0,2,0,16,0.723,0,0,0.723
59,1,0,2,0,13,0.772,0,0,0.772
60,1,0,2,0,28,1.427,0,0,1.427
61,1,0,2,0,13,0.719,0,0,0.719
62,3,1,3,3,37,0.672,1,0,0.691
63,1,0,2,0,3,0.223,0,0,0.223
64,1,0,2,0,13,0.701,0,0,0.701
65,1,0,2,0,2,0.163,0,0,0.163
66,1,0,2,0,17,0.995,0,0,0.995
67,1,0,2,0,0,0.043,0,0,0.043
68,1,0,2,0,10,0.538,0,0,0.538
69,1,0,2,0,3,0.205,0,0,0.205
70,1,0,2,0,29,1.382,0,0,1.382
71,3,1,3,1,63,1.077,1,0,1.332
72,3,1,3,3,23,0.485,1,0,0.736
73,1,0,2,0,2,0.145,0,0,0.145
74,1,0,2,0,10,0.556,0,0,0.556
75,1,0,2,0,0,0.060,0,0,0.060
76,1,0,2,0,10,0.574,0,0,0.574
77,0,0,1,0,0,0.000,0,0,0.000
78,0,0,1,0,0,0.000,0,0,0.000
79,1,0,2,0,18,1.020,0,0,1.020
80,0,0,1,0,0,0.000,0,0,0.000
81,0,0,1,0,0,0.000,0,0,0.000
