 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,8,0.436,0,0,0.436
2,1,0,2,0,1,0.120,0,0,0.120
3,1,0,2,0,2,0.180,0,0,0.180
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,19,0.921,0,0,0.921
6,1,0,2,0,0,0.060,0,0,0.060
7,3,1,3,3,93,1.619,1,0,3.088
8,1,0,2,0,0,0.060,0,0,0.060
9,1,0,2,0,13,0.666,0,0,0.666
10,1,0,2,0,0,0.060,0,0,0.060
11,1,0,2,0,0,0.043,0,0,0.043
12,3,1,3,1,44,0.790,1,0,1.052
13,1,0,2,0,8,0.524,0,0,0.524
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,5,0.273,0,0,0.273
16,1,0,2,0,13,0.719,0,0,0.719
17,1,0,2,0,3,0.188,0,0,0.188
18,1,0,2,0,4,0.248,0,0,0.248
19,1,0,2,0,22,1.225,0,0,1.225
20,1,0,2,0,5,0.343,0,0,0.343
21,1,0,2,0,8,0.400,0,0,0.400
22,1,0,2,0,29,1.593,0,0,1.593
23,1,0,2,0,14,0.797,0,0,0.797
24,1,0,2,0,9,0.513,0,0,0.513
25,1,0,2,0,0,0.043,0,0,0.043
26,1,0,2,0,16,0.899,0,0,0.899
27,1,0,2,0,7,0.376,0,0,0.376
28,1,0,2,0,6,0.315,0,0,0.315
29,3,1,3,1,54,0.920,1,0,1.392
30,1,0,2,0,18,0.949,0,0,0.949
31,1,0,2,0,27,1.438,0,0,1.438
32,1,0,2,0,6,0.315,0,0,0.315
33,1,0,2,0,4,0.266,0,0,0.266
34,1,0,2,0,1,0.085,0,0,0.085
35,11,5,7,9,188,0.942,5,0,2.727
36,1,0,2,0,1,0.103,0,0,0.103
37,1,0,2,0,4,0.248,0,0,0.248
38,1,0,2,0,1,0.120,0,0,0.120
39,1,0,2,0,96,4.549,0,0,4.549
40,3,1,3,1,19,0.412,1,0,0.669
41,3,1,3,1,54,0.943,1,0,1.240
42,1,0,2,0,0,0.043,0,0,0.043
43,1,0,2,0,20,1.087,0,0,1.087
44,1,0,2,0,11,0.581,0,0,0.581
45,3,1,3,3,67,1.209,1,0,1.700
46,3,1,3,3,100,1.788,1,0,2.783
47,1,0,2,0,6,0.315,0,0,0.315
48,1,0,2,0,23,1.215,0,0,1.215
49,1,0,2,0,0,0.043,0,0,0.043
50,1,0,2,0,20,1.034,0,0,1.034
51,3,1,3,1,34,0.589,1,0,0.804
52,6,3,3,5,103,0.884,3,0,1.562
53,1,0,2,0,13,0.754,0,0,0.754
54,1,0,2,0,11,0.581,0,0,0.581
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,8,0.471,0,0,0.471
57,1,0,2,0,9,0.549,0,0,0.549
58,1,0,2,0,10,0.644,0,0,0.644
59,4,1,4,2,72,0.944,0,1,1.452
60,1,0,2,0,2,0.180,0,0,0.180
61,1,0,2,0,22,1.119,0,0,1.119
62,1,0,2,0,10,0.556,0,0,0.556
63,1,0,2,0,20,1.122,0,0,1.122
64,1,0,2,0,7,0.411,0,0,0.411
65,1,0,2,0,33,1.763,0,0,1.763
66,3,1,3,1,96,1.550,1,0,2.699
67,1,0,2,0,36,1.856,0,0,1.856
68,1,0,2,0,7,0.358,0,0,0.358
69,6,3,3,5,47,0.463,3,0,1.009
70,1,0,2,0,2,0.145,0,0,0.145
71,3,1,3,3,29,0.570,1,0,1.002
72,1,0,2,0,21,1.024,0,0,1.024
73,1,0,2,0,0,0.043,0,0,0.043
74,3,1,3,3,38,0.733,1,0,0.914
75,1,0,2,0,33,1.781,0,0,1.781
76,1,0,2,0,3,0.223,0,0,0.223
77,1,0,2,0,11,0.634,0,0,0.634
78,1,0,2,0,3,0.241,0,0,0.241
79,3,1,3,3,51,0.911,1,0,1.768
80,1,0,2,0,2,0.180,0,0,0.180
81,1,0,2,0,2,0.180,0,0,0.180
82,1,0,2,0,6,0.386,0,0,0.386
83,1,0,2,0,14,0.779,0,0,0.779
84,1,0,2,0,5,0.290,0,0,0.290
85,1,0,2,0,0,0.060,0,0,0.060
86,1,0,2,0,23,1.127,0,0,1.127
87,1,0,2,0,5,0.343,0,0,0.343
88,1,0,2,0,10,0.521,0,0,0.521
89,1,0,2,0,3,0.205,0,0,0.205
90,1,0,2,0,5,0.326,0,0,0.326
91,0,0,1,0,0,0.000,0,0,0.000
92,1,0,2,0,7,0.411,0,0,0.411
93,5,2,4,4,113,1.201,2,0,1.891
94,3,1,3,3,39,0.753,1,0,1.002
95,1,0,2,0,24,1.240,0,0,1.240
96,1,0,2,0,35,1.690,0,0,1.690
97,1,0,2,0,2,0.163,0,0,0.163
98,0,0,1,0,0,0.000,0,0,0.000
99,1,0,2,0,67,3.280,0,0,3.280
100,3,1,3,3,16,0.339,1,0,0.641
101,1,0,2,0,5,0.273,0,0,0.273
102,3,1,3,3,65,1.175,1,0,1.881
103,1,0,2,0,14,0.779,0,0,0.779
104,1,0,2,0,46,2.334,0,0,2.334
105,1,0,2,0,0,0.043,0,0,0.043
106,1,0,2,0,4,0.248,0,0,0.248
107,0,0,1,0,0,0.000,0,0,0.000
108,3,1,3,1,70,1.194,1,0,1.746
109,1,0,2,0,13,0.736,0,0,0.736
110,1,0,2,0,7,0.411,0,0,0.411
111,3,1,3,3,19,0.399,1,0,1.009
112,0,0,1,0,0,0.000,0,0,0.000
113,1,0,2,0,8,0.418,0,0,0.418
114,1,0,2,0,16,0.882,0,0,0.882
115,1,0,2,0,1,0.120,0,0,0.120
116,1,0,2,0,27,1.420,0,0,1.420
117,0,0,1,0,0,0.000,0,0,0.000
118,1,0,2,0,0,0.043,0,0,0.043
119,1,0,2,0,25,1.247,0,0,1.247
120,1,0,2,0,4,0.248,0,0,0.248
121,1,0,2,0,15,0.786,0,0,0.786
122,1,0,2,0,19,1.062,0,0,1.062
123,1,0,2,0,17,0.818,0,0,0.818
124,5,2,4,2,108,1.078,2,0,1.923
125,1,0,2,0,14,0.726,0,0,0.726
126,1,0,2,0,6,0.368,0,0,0.368
127,3,1,3,3,74,1.249,1,0,2.193
128,1,0,2,0,0,0.060,0,0,0.060
129,1,0,2,0,1,0.103,0,0,0.103
130,1,0,2,0,13,0.684,0,0,0.684
131,1,0,2,0,6,0.403,0,0,0.403
132,1,0,2,0,15,0.786,0,0,0.786
133,1,0,2,0,2,0.163,0,0,0.163
134,1,0,2,0,7,0.376,0,0,0.376
135,1,0,2,0,7,0.428,0,0,0.428
136,1,0,2,0,8,0.471,0,0,0.471
137,1,0,2,0,1,0.103,0,0,0.103
138,3,1,3,3,22,0.418,1,0,0.571
139,4,2,2,6,92,1.213,2,0,1.941
140,1,0,2,0,34,1.806,0,0,1.806
141,1,0,2,0,13,0.684,0,0,0.684
142,1,0,2,0,6,0.315,0,0,0.315
143,3,1,3,3,10,0.224,1,0,0.298
144,1,0,2,0,13,0.701,0,0,0.701
145,1,0,2,0,3,0.205,0,0,0.205
146,1,0,2,0,14,0.867,0,0,0.867
147,1,0,2,0,6,0.368,0,0,0.368
148,3,1,3,1,94,1.669,1,0,4.270
149,1,0,2,0,45,2.291,0,0,2.291
150,0,0,1,0,0,0.000,0,0,0.000
151,5,2,3,3,28,0.361,1,1,0.634
152,1,0,2,0,7,0.393,0,0,0.393
153,1,0,2,0,25,1.141,0,0,1.141
154,1,0,2,0,0,0.060,0,0,0.060
155,1,0,2,0,1,0.085,0,0,0.085
156,1,0,2,0,13,0.648,0,0,0.648
157,3,1,3,1,49,0.872,1,0,1.650
158,1,0,2,0,8,0.453,0,0,0.453
159,3,1,3,1,66,1.090,1,0,2.639
160,1,0,2,0,15,0.786,0,0,0.786
161,1,0,2,0,29,1.487,0,0,1.487
162,1,0,2,0,7,0.393,0,0,0.393
163,1,0,2,0,25,1.247,0,0,1.247
164,1,0,2,0,37,1.863,0,0,1.863
165,1,0,2,0,0,0.043,0,0,0.043
