 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,4,0.266,0,0,0.266
2,1,0,2,0,0,0.060,0,0,0.060
3,1,0,2,0,13,0.666,0,0,0.666
4,1,0,2,0,79,4.037,0,0,4.037
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,17,0.889,0,0,0.889
7,1,0,2,0,0,0.060,0,0,0.060
8,1,0,2,0,15,0.769,0,0,0.769
9,1,0,2,0,21,1.094,0,0,1.094
10,1,0,2,0,27,1.367,0,0,1.367
11,1,0,2,0,27,1.402,0,0,1.402
12,1,0,2,0,17,0.924,0,0,0.924
13,1,0,2,0,5,0.343,0,0,0.343
14,3,1,3,3,23,0.444,1,0,0.829
15,1,0,2,0,41,2.051,0,0,2.051
16,1,0,2,0,37,1.898,0,0,1.898
17,1,0,2,0,0,0.060,0,0,0.060
18,1,0,2,0,1,0.085,0,0,0.085
19,1,0,2,0,13,0.631,0,0,0.631
20,1,0,2,0,12,0.606,0,0,0.606
21,3,1,3,3,51,0.958,1,0,1.813
22,1,0,2,0,35,1.655,0,0,1.655
23,5,2,4,2,140,1.427,2,0,3.326
24,1,0,2,0,15,0.751,0,0,0.751
25,1,0,2,0,6,0.368,0,0,0.368
26,3,1,3,3,51,0.947,1,0,1.222
27,1,0,2,0,6,0.403,0,0,0.403
28,1,0,2,0,57,2.890,0,0,2.890
29,3,1,3,3,57,0.997,1,0,1.109
30,6,3,3,3,135,1.152,3,0,2.224
31,4,2,2,4,27,0.417,2,0,0.513
32,0,0,1,0,0,0.000,0,0,0.000
33,1,0,2,0,7,0.446,0,0,0.446
34,1,0,2,0,14,0.726,0,0,0.726
35,0,0,1,0,0,0.000,0,0,0.000
36,6,3,3,5,71,0.631,3,0,1.212
37,7,3,5,3,131,0.982,3,0,2.458
38,1,0,2,0,11,0.616,0,0,0.616
39,1,0,2,0,13,0.719,0,0,0.719
40,1,0,2,0,30,1.442,0,0,1.442
41,1,0,2,0,3,0.223,0,0,0.223
42,1,0,2,0,9,0.513,0,0,0.513
43,1,0,2,0,10,0.556,0,0,0.556
44,1,0,2,0,2,0.145,0,0,0.145
45,1,0,2,0,26,1.307,0,0,1.307
46,5,2,4,2,179,1.784,2,0,3.623
47,1,0,2,0,34,1.753,0,0,1.753
48,3,1,3,3,29,0.564,1,0,0.829
49,1,0,2,0,54,2.798,0,0,2.798
50,3,1,3,3,94,1.674,1,0,2.164
51,1,0,2,0,0,0.043,0,0,0.043
52,3,1,3,1,73,1.201,1,0,1.687
53,1,0,2,0,23,1.179,0,0,1.179
54,1,0,2,0,18,0.914,0,0,0.914
55,1,0,2,0,13,0.807,0,0,0.807
56,1,0,2,0,66,3.343,0,0,3.343
57,1,0,2,0,41,2.104,0,0,2.104
58,10,5,5,13,138,0.773,5,0,2.146
59,7,3,5,3,146,1.106,3,0,2.677
60,1,0,2,0,22,1.190,0,0,1.190
61,3,1,3,1,9,0.225,1,0,0.411
62,1,0,2,0,9,0.549,0,0,0.549
63,1,0,2,0,5,0.326,0,0,0.326
64,1,0,2,0,19,0.956,0,0,0.956
65,1,0,2,0,17,0.924,0,0,0.924
66,0,0,1,0,0,0.000,0,0,0.000
67,1,0,2,0,33,1.693,0,0,1.693
68,1,0,2,0,7,0.411,0,0,0.411
69,1,0,2,0,10,0.591,0,0,0.591
70,1,0,2,0,0,0.060,0,0,0.060
71,1,0,2,0,6,0.386,0,0,0.386
72,1,0,2,0,9,0.549,0,0,0.549
73,1,0,2,0,34,1.718,0,0,1.718
